666 110722
465 519 2771
269 463 3802
182 387 2956
134 322 8571
22 105 9010
35 442 9066
95 482 13667
30 329 6901
532 557 2516
276 576 10621
465 506 5215
94 482 13644
49 222 13236
139 495 4952
300 577 10214
182 348 4308
247 367 1665
499 573 6920
542 548 659
62 449 11323
93 99 1680
275 400 655
1 378 7260
21 385 10545
227 628 13869
606 635 4590
411 654 16104
574 600 3144
74 118 6169
18 553 12817
240 345 1882
352 645 16111
458 459 173
518 519 342
183 499 3560
395 521 2941
369 478 7491
635 647 4325
82 158 10511
154 592 11087
231 274 8185
86 552 15451
298 655 16135
396 644 15856
226 440 9944
64 621 12580
11 31 1950
62 182 10493
127 510 12235
16 353 5299
226 628 13721
183 356 4125
5 432 9700
198 275 6490
262 522 3694
154 233 4865
129 405 8967
62 278 9298
0 212 11931
304 357 1191
137 145 7795
400 558 7762
125 258 9610
355 448 2315
17 353 4410
68 337 9107
7 385 8959
359 584 11748
183 464 8363
444 486 968
411 458 1777
96 216 7500
13 350 6242
162 450 4918
535 590 6824
327 395 739
232 336 9361
426 645 15234
93 216 8168
159 388 2827
171 564 11079
499 501 121
181 247 3275
353 399 1005
5 419 8716
384 411 870
249 399 2475
106 542 16876
299 486 2812
202 553 3595
330 658 12339
21 539 12163
38 191 11343
58 529 14136
419 470 4301
161 187 2606
270 348 693
53 655 11078
301 425 2876
72 122 6594
71 618 13989
40 599 13403
507 526 2304
265 625 9794
234 272 2941
35 298 7436
47 214 13036
60 108 8790
525 574 5688
297 540 6911
44 474 10426
197 645 13721
75 505 12577
164 273 5440
506 537 2963
10 491 9377
8 605 10609
194 214 2681
391 554 6917
219 259 7710
299 657 13649
72 409 9085
222 509 6399
259 605 8806
314 496 3169
87 412 9835
22 244 9667
50 513 12034
178 254 4239
147 397 1970
147 413 2022
259 339 787
299 427 2526
316 554 7668
86 565 16366
631 657 5247
218 408 7624
127 629 17938
174 225 6278
72 202 13720
311 602 6177
304 528 5643
102 278 10089
90 224 11260
223 266 8644
477 505 8282
264 474 6858
475 532 3218
25 238 9087
355 409 766
33 97 5227
164 394 5080
352 637 13892
391 622 8185
457 545 4005
36 345 6833
30 253 6905
133 482 14974
220 351 8492
342 441 958
70 275 9110
94 563 17704
377 516 3086
349 444 861
256 374 561
50 175 7654
138 293 4767
484 630 1430
276 568 9039
587 613 3982
192 608 11975
119 485 18304
279 314 1444
396 552 6848
417 559 6405
11 280 5769
441 479 7442
272 399 1102
177 206 2383
565 615 2906
127 239 7582
74 639 17073
85 415 9035
231 583 6972
190 340 5368
306 419 1891
157 540 4433
457 517 1249
366 637 13820
14 383 6889
278 343 198
377 557 7455
161 263 5056
241 650 19583
191 224 3823
167 255 3859
291 647 15071
17 538 10039
361 546 7606
230 289 9040
348 524 3792
445 596 9248
116 269 10886
106 231 11903
179 331 5428
56 159 13487
209 614 10383
425 577 8879
376 588 10703
79 643 15932
635 661 8807
199 244 5521
304 416 2723
223 606 9846
269 300 1258
26 520 11084
16 38 2317
359 371 348
62 293 8843
208 219 1639
365 521 3535
518 650 15863
78 526 11888
179 325 5625
573 591 2942
8 276 6878
13 202 12209
237 602 9071
257 310 3135
115 430 12084
9 463 6702
269 576 10574
369 405 470
52 281 8778
43 183 9437
143 317 3050
210 488 6102
398 436 2167
481 639 6993
303 539 7172
70 320 9466
181 323 5476
152 163 3155
114 595 17568
283 312 1688
241 483 9708
166 459 6183
115 351 11711
163 508 1178
391 507 5100
379 534 5692
435 451 1895
34 638 13020
66 114 5847
205 558 4665
71 539 15116
190 478 12387
155 166 4991
364 601 7115
405 652 16637
353 642 16296
112 221 7944
522 528 1391
279 414 1612
75 492 11025
43 279 6729
191 527 5495
370 393 1149
449 619 5278
304 537 6777
166 414 4852
118 521 12966
226 630 13551
499 541 3734
300 378 2094
474 502 6187
155 458 1612
7 202 13817
48 311 6280
42 145 6328
137 149 8841
329 346 381
244 480 8437
204 452 6260
113 493 12587
444 587 9622
22 501 12202
31 493 9977
136 591 19537
64 565 15603
70 93 1224
75 231 14228
114 403 11998
42 554 13727
90 190 9504
124 255 8555
117 560 16779
394 538 4969
417 517 2765
122 651 12404
91 464 11852
176 562 10328
214 441 8400
64 181 9351
134 321 8283
310 429 3143
495 503 1494
136 173 5325
217 572 13157
285 424 2029
32 516 10933
127 561 15768
177 461 7541
317 436 1581
539 619 4518
178 225 5064
12 653 11214
204 489 5012
126 271 9419
294 592 12888
200 543 5897
58 451 11150
18 242 8871
399 595 9856
49 66 1969
309 566 9360
304 440 1959
154 218 6162
240 249 793
98 587 18614
181 445 5140
325 629 8662
56 324 9503
167 196 4925
50 136 3885
175 296 5495
304 433 2912
198 611 10415
162 387 2973
98 296 10125
58 436 9546
130 632 16800
131 537 11660
267 305 675
73 405 8900
173 643 15954
155 158 800
1 290 6124
458 578 7261
575 621 4577
287 539 6850
258 435 2225
5 605 9969
95 443 11320
255 482 8586
117 487 11312
251 401 1492
184 356 4239
417 661 15278
507 508 470
499 530 3159
277 523 4319
394 610 7744
17 154 6948
321 621 7904
439 456 1739
124 414 10007
188 239 4211
45 293 5122
35 380 9207
200 513 3115
575 622 4539
294 307 1655
174 470 8775
111 505 11926
492 515 1025
11 320 5515
96 373 9976
72 192 10189
243 481 8827
11 191 10882
286 588 11319
501 615 7224
548 610 4107
396 550 6079
204 481 10430
180 299 5658
306 398 1873
410 465 3750
296 652 16178
218 651 13201
129 186 5088
253 410 1704
300 571 9942
62 437 10254
213 222 1318
229 575 6946
146 262 1184
204 500 4283
166 564 11586
451 513 3078
315 398 1170
65 573 16431
271 374 664
620 627 1026
262 264 652
395 592 11351
199 496 3927
119 254 9424
297 324 1408
270 461 3559
434 644 15133
436 596 8893
178 462 7736
79 614 14228
184 417 3884
85 255 7375
457 479 7171
376 411 988
160 365 4028
438 658 11190
441 563 7120
94 267 9353
421 484 8662
363 514 3954
249 448 3915
39 574 15395
77 613 13881
146 651 19628
416 431 657
68 75 1196
413 491 1580
321 419 1103
142 555 9023
580 650 7733
554 596 4905
113 327 11987
350 401 119
364 547 6226
114 600 19139
457 536 2726
109 598 18178
55 582 16680
39 230 15462
91 379 9390
214 436 9810
199 574 7848
120 463 13577
26 475 9874
325 379 1875
16 115 8574
265 626 10034
30 259 6999
441 589 10492
240 297 2005
253 576 10998
155 286 3441
228 241 8204
51 651 13175
133 529 12051
45 421 6928
290 525 5027
25 320 8600
423 652 17342
370 598 9490
390 662 15814
49 329 7413
33 211 14539
556 595 4872
280 452 2232
292 386 2225
61 328 9740
167 280 4520
176 334 5406
425 442 1554
75 552 15506
366 529 4742
165 585 9222
9 295 6320
249 469 6534
145 342 2027
55 214 15001
268 372 728
366 397 515
364 475 6834
217 281 10108
51 224 12582
73 145 7147
258 616 8322
166 627 13390
148 320 3975
339 560 7195
81 619 13707
196 521 5470
315 530 4294
358 440 1143
404 602 6894
107 642 9378
156 608 8342
156 505 1957
7 323 7015
485 513 7752
163 237 4928
35 293 7646
413 537 4527
598 621 2061
406 554 6664
129 165 9408
112 605 18524
254 558 8552
401 459 2583
28 524 12508
105 184 10141
27 553 14421
86 268 7568
206 524 6156
50 459 10730
50 509 12972
370 384 934
127 285 8842
44 350 7683
77 316 7674
155 551 4894
189 490 4914
247 426 2306
225 402 8811
78 446 9048
109 319 12792
377 582 11351
631 660 8136
125 612 18070
630 644 7732
353 637 13943
108 175 7816
43 382 7971
268 527 4783
554 583 4460
122 220 5890
492 608 7380
489 557 5359
0 415 5073
178 475 10788
247 303 1262
16 260 5183
106 120 2590
271 616 8086
108 647 11584
424 473 5283
297 441 1575
7 120 10609
52 377 9762
294 541 6702
154 309 6854
3 60 6179
250 407 1938
546 597 3548
335 389 125
179 532 8060
330 645 15802
329 368 771
121 291 9573
407 509 4211
230 287 9193
79 239 6097
170 243 2541
394 552 6595
338 349 425
554 659 12978
93 372 9998
75 606 15242
380 448 2819
242 444 2293
361 448 2772
111 187 8091
204 568 7814
216 293 7655
474 630 3150
101 323 11381
30 225 14839
255 588 11197
19 635 9490
82 595 17240
239 335 2243
172 469 8874
265 653 16235
255 614 8442
364 604 7949
146 246 583
97 105 2949
170 569 11576
248 603 8899
46 612 11595
428 490 902
115 232 11873
118 129 2369
223 256 8071
312 509 5187
88 655 13402
90 472 13898
477 538 6250
189 312 6949
345 527 4261
247 316 2616
279 528 4862
287 538 6587
240 577 10865
77 135 3175
276 537 6146
407 643 15802
272 640 13799
414 555 6262
273 530 5306
345 415 1454
224 515 7033
336 399 1155
9 458 9236
196 615 10800
512 513 427
118 626 18839
343 649 18631
523 618 6671
24 26 540
145 179 3379
90 526 13554
221 344 8668
40 411 9275
170 208 4613
164 276 5678
194 374 5565
265 574 10466
535 544 1665
87 231 13601
415 445 746
349 625 8899
259 540 6751
153 554 6245
130 630 16895
471 527 735
106 616 19167
231 362 7742
427 487 463
6 235 7476
104 633 17796
95 220 10342
76 179 8070
205 565 7074
310 648 16683
295 328 699
339 531 5580
165 479 10614
369 629 9133
40 489 10596
510 559 2996
176 352 5128
322 606 7495
11 266 5919
390 618 7177
323 485 7101
337 643 16889
60 546 15346
193 526 5880
273 403 759
349 597 10028
387 478 8503
270 288 718
173 353 4905
172 496 5308
253 300 1706
307 384 3612
359 442 1198
71 491 11971
192 416 5234
149 241 1019
298 374 1672
222 493 7028
79 202 11727
117 415 11491
258 502 3425
2 567 9203
257 364 420
317 339 1027
215 352 8722
52 167 9115
463 543 4708
420 602 7160
29 138 7243
174 630 14215
195 211 2517
193 564 9189
131 497 8607
229 507 4023
255 613 9018
59 614 12993
312 604 6427
372 565 8338
459 523 1149
400 408 545
209 276 7476
223 616 11702
44 199 12345
360 382 922
191 243 4349
276 320 953
139 251 2095
57 426 11118
141 638 16484
93 597 17362
2 492 8725
285 406 1519
97 557 17521
83 124 2801
276 648 18925
597 617 2632
445 536 4055
85 463 10591
146 461 4804
54 487 11047
40 153 9986
101 501 12220
233 514 3880
415 591 10545
244 603 8729
372 474 6391
282 328 273
0 517 6071
533 539 489
191 574 9062
134 266 7068
468 613 4051
273 324 1198
157 243 3057
431 658 13096
153 160 2231
8 636 11960
412 536 4128
198 586 9467
346 607 8883
261 362 259
106 337 12487
70 540 15362
187 353 4785
268 603 8283
151 561 7641
420 459 2345
34 657 10702
165 580 7320
258 365 532
247 318 1994
105 147 10933
435 510 2371
93 420 10436
124 204 9003
354 406 766
118 267 10209
44 557 14905
129 329 8617
169 612 12636
296 630 9281
468 593 8377
369 452 1562
231 643 9754
545 549 568
237 576 11555
167 460 6996
198 367 5938
335 464 4114
14 313 6039
228 512 7447
47 630 11224
30 147 7700
113 470 15531
473 490 4156
166 266 3571
42 578 15569
239 387 1577
177 419 4649
165 400 5048
53 662 6926
260 360 161
303 595 11671
66 432 10860
177 227 5301
381 465 4577
621 665 14200
305 315 1861
233 372 7102
94 249 8568
135 181 5414
148 590 12695
248 407 1923
98 579 18434
28 281 8519
23 455 10842
374 406 455
403 574 9107
146 662 16362
583 613 4891
69 225 13243
322 593 12109
39 512 12050
293 403 1340
252 325 1643
152 176 3491
44 162 10928
117 167 6230
95 369 10546
52 392 9423
33 566 13609
154 417 2084
16 646 16054
256 459 3084
259 376 798
440 457 1984
390 612 7238
47 338 6224
154 327 3021
188 405 5564
88 352 8675
407 488 1254
62 458 12394
229 346 8808
240 466 6472
369 444 676
266 364 592
84 513 10973
76 503 11352
229 613 10417
224 547 7656
93 581 19051
66 289 8774
98 216 7693
351 565 8590
52 394 9669
233 359 7260
190 242 4099
63 121 6730
189 209 2832
340 441 963
204 412 6047
321 335 345
282 540 6348
563 587 2751
457 614 5294
177 486 4836
303 520 4748
210 493 5884
269 345 451
293 324 1329
51 598 14621
140 428 3948
119 221 7268
318 633 8798
201 521 4385
530 632 5483
459 586 8590
298 660 13216
121 486 10543
210 543 7311
101 443 11861
332 426 1524
177 251 3686
67 257 9489
49 132 5951
290 445 2192
123 525 11682
256 285 1010
50 228 12304
517 603 5718
15 619 9586
349 638 13871
47 410 7437
300 324 1149
314 552 6738
386 601 6917
13 588 14420
485 627 989
354 487 1902
454 561 5602
342 381 1369
68 114 5632
106 270 12155
148 414 3179
396 582 10929
10 511 11182
86 157 10148
292 524 4809
176 570 12210
52 335 9269
35 234 6366
227 531 8947
347 492 2767
233 590 7091
406 424 714
219 594 12219
302 344 1106
85 635 16644
332 512 4559
77 556 15239
57 580 16409
19 615 8970
59 98 4168
176 416 5375
526 661 17209
152 561 7494
287 584 12720
210 364 7264
264 460 4070
71 371 9264
382 407 831
425 601 6467
14 31 1814
38 663 8211
235 504 5023
176 225 5316
134 274 7569
211 515 6001
436 524 4141
124 488 10181
163 499 1976
47 483 9827
142 593 14898
82 636 16672
21 96 6859
402 532 5006
199 361 5795
132 323 8573
290 352 734
337 384 1388
289 300 965
16 21 4875
139 660 14828
452 610 6846
192 211 3096
281 655 16359
271 503 4205
199 662 17944
142 623 10934
464 473 2843
193 573 9619
286 328 662
115 513 13762
367 386 1205
359 387 1125
127 342 9347
199 569 8731
244 591 12508
129 563 15109
216 384 6645
344 440 1210
199 492 4417
624 645 7599
428 473 4760
167 302 4150
417 643 16299
136 564 17024
378 401 776
279 294 518
276 493 2966
335 558 7843
521 560 3714
102 449 13040
321 473 5255
40 265 7575
102 542 15721
631 637 4771
290 529 5751
443 461 1864
21 360 9371
99 358 10680
115 339 11854
418 621 8565
223 501 6505
187 614 10899
550 630 6403
415 509 3747
176 433 4541
246 568 10002
260 433 1844
227 372 8891
174 254 4160
65 494 11749
133 245 6760
43 496 9914
209 263 7541
192 449 7123
32 264 7095
403 581 10616
340 657 14053
35 176 9854
144 408 2323
322 445 1307
290 512 5175
172 192 2356
315 558 7539
486 597 9183
100 601 17737
487 563 6725
397 440 751
285 523 4651
62 640 16453
41 224 13661
177 307 6586
340 373 750
183 331 4696
359 533 5424
249 532 7124
272 334 481
441 657 13250
252 520 4094
26 366 8537
250 329 1809
129 237 6531
180 250 3537
384 410 671
275 438 1883
546 627 4827
363 559 6898
3 583 11157
161 565 7274
463 492 3660
56 217 11305
47 536 11666
196 626 12818
78 189 8294
353 542 6206
132 156 8402
613 662 11168
174 567 12422
431 493 1199
140 328 3028
248 637 15018
439 543 5582
90 132 4065
7 294 6839
15 439 5983
63 185 11402
312 561 6469
325 569 8951
561 586 3992
317 550 7024
369 480 7492
231 324 8282
478 607 6490
42 122 7949
238 249 782
174 571 13047
549 576 2901
218 612 12214
272 598 9307
87 178 7875
27 46 2919
273 602 7537
338 575 10131
12 124 7913
118 377 10385
559 579 3933
133 192 5843
169 480 12069
40 197 12428
363 632 9369
308 646 14849
249 611 10289
2 338 7099
162 652 17704
69 480 10579
34 316 7582
437 499 3554
492 620 7189
134 298 7546
243 640 14239
591 614 4159
382 547 5638
79 537 12980
190 203 3234
194 636 13918
60 171 9420
7 452 8443
66 135 4965
222 569 9795
302 444 2306
25 561 13242
352 612 8064
327 372 1143
75 609 14500
152 377 1295
212 611 11038
47 592 15432
339 660 14015
355 384 1112
58 165 14654
128 278 8983
392 461 2575
222 516 6801
87 424 9490
301 614 7726
105 170 9093
372 464 4874
424 489 1233
108 200 10020
387 568 8748
22 444 10050
267 557 8369
153 420 1308
246 489 3341
69 306 8211
539 581 5149
230 388 6899
45 321 5923
560 589 4283
2 363 7414
204 616 9367
439 554 6798
504 594 9298
64 80 3293
242 285 1378
136 335 9188
406 525 3487
54 395 9710
458 510 2067
87 336 8238
465 597 6069
481 613 1683
286 379 1466
302 342 1089
77 459 10577
467 653 11733
221 620 12590
258 343 998
58 163 13977
396 622 8378
202 454 4881
291 574 10361
540 643 10666
180 457 6205
231 564 6088
363 512 4426
456 585 10088
79 214 11105
153 455 2367
391 505 4788
82 249 6675
202 507 1195
172 336 4713
149 402 1711
44 502 11258
232 595 7956
168 541 9330
14 515 9713
514 628 8076
260 599 10074
33 258 8614
374 465 4225
22 196 14870
23 471 11971
3 256 8167
124 432 9322
30 53 2284
363 659 12222
212 277 8049
371 530 5137
467 535 3516
393 619 7149
477 559 5022
82 434 9549
103 479 14726
171 596 13989
382 562 7227
372 477 6878
53 531 13444
65 142 8102
643 661 7950
82 420 8673
86 166 5548
384 436 3242
148 464 7418
0 396 4331
75 594 16318
82 128 3873
529 601 2461
315 331 998
632 634 749
81 604 15189
128 477 14864
359 581 10984
284 356 916
110 604 18166
13 515 9842
47 197 10871
53 121 8206
319 392 835
108 296 12907
318 372 1475
79 154 9214
206 627 13570
273 448 2609
288 567 9530
172 183 1952
486 650 17247
157 252 2986
92 164 14397
125 615 17816
431 485 8307
101 457 13342
19 269 7869
267 394 1492
247 337 1357
121 316 10876
17 152 5699
130 440 8917
237 555 8756
229 520 6777
236 446 3180
46 207 10923
255 389 1310
466 469 1381
254 419 1123
232 529 5819
167 225 7083
487 500 989
404 430 968
268 296 876
74 507 12621
37 319 6605
391 659 11738
441 468 3579
214 350 8140
151 165 4164
488 593 11327
334 585 12404
66 538 15075
374 591 11468
392 483 7410
428 566 7362
66 119 6525
75 83 3072
23 503 13500
328 560 7017
126 332 9654
226 613 12349
149 590 12392
94 630 14939
259 285 646
167 481 12040
123 218 5982
16 264 4642
401 471 4198
280 601 7273
260 343 711
165 220 5223
368 523 3358
206 626 13865
134 487 8591
45 386 7047
309 642 15430
610 639 5120
165 247 5716
377 496 2447
106 516 14432
33 176 9992
54 486 10917
582 590 1043
190 294 5692
213 421 6782
132 633 16730
269 488 2486
147 573 9757
400 465 3993
215 636 11710
478 663 10964
87 107 7106
188 419 5131
32 416 9161
106 473 18227
391 418 906
200 621 10341
273 644 16643
20 427 10424
273 534 5781
94 663 6101
87 152 8904
448 533 3572
177 375 4309
81 301 7189
287 607 9691
132 537 11892
220 628 14466
311 576 9714
116 643 11658
304 486 2913
1 327 5881
191 429 4336
45 418 6534
199 576 8144
558 605 3875
401 463 3286
270 304 1042
134 346 7877
181 507 5070
247 317 2196
404 454 1319
479 590 7445
66 421 10376
28 614 11354
120 332 10186
206 499 5178
6 71 5884
9 398 7577
296 642 16929
266 377 916
384 393 1270
16 598 12584
409 424 559
321 562 7250
174 441 5950
362 373 393
4 35 4351
533 599 4746
351 663 15422
520 544 3421
93 622 15216
340 414 1487
371 598 9362
9 331 6928
291 507 6149
130 361 7299
104 334 11557
83 184 7254
13 211 12701
6 188 11924
61 231 16619
258 515 3648
106 430 12694
306 645 16587
92 513 14742
162 553 5362
227 276 9605
42 240 6414
237 272 1635
306 503 5358
5 601 10617
285 505 5642
194 430 4905
3 86 8619
60 596 14590
407 575 9014
199 317 7190
276 420 1285
499 651 16356
136 520 11962
641 663 8597
287 510 5685
253 509 5789
285 302 511
230 665 7988
320 476 5937
160 231 3610
141 353 2422
227 648 10606
368 422 494
501 661 17517
144 591 13363
48 661 8350
210 487 5995
554 633 5811
396 534 5014
37 337 6892
101 638 15191
298 615 8006
21 373 9723
409 482 7674
398 595 10116
392 417 720
20 54 2451
47 65 2736
549 596 4145
169 314 6300
184 616 10348
74 635 14237
236 593 14532
439 643 15739
445 580 9590
147 263 1432
248 352 1132
128 376 8948
5 356 8151
523 615 6233
94 101 2012
317 650 17795
51 382 8434
454 522 1628
156 280 3376
133 559 14011
291 629 9395
503 633 8908
113 566 17787
312 528 4202
125 399 10932
278 329 423
169 173 277
285 517 4005
394 598 8285
309 632 7799
212 485 12135
461 586 8550
209 485 12046
65 517 12314
11 461 6781
184 462 6453
277 507 5664
225 283 9464
217 561 12689
24 224 15984
115 193 9211
257 355 700
8 641 14711
138 521 7753
314 657 12693
361 618 8394
369 658 12857
33 234 6263
4 466 6998
246 586 12629
488 573 7197
427 490 1066
68 81 2820
60 242 9216
286 434 2661
253 571 10498
362 400 588
144 488 3286
236 540 7643
245 278 1124
113 155 12061
54 348 9245
119 586 16151
106 322 13366
319 547 6243
482 493 7657
528 547 1616
2 607 8140
158 223 5622
84 392 8309
208 281 7469
145 576 11631
278 339 166
13 323 6001
498 540 4032
24 102 8193
443 558 6993
49 350 7795
334 628 8818
177 473 9439
542 599 4504
23 298 8340
286 490 3121
300 334 1192
193 600 11855
571 587 1102
488 588 9034
37 197 11871
239 265 1193
184 543 7206
208 385 5687
150 490 2361
548 634 4956
25 112 9418
43 202 13175
160 517 2511
220 499 6946
436 549 6395
351 460 3475
138 398 5546
611 624 1932
28 51 2938
115 547 16123
1 554 9896
200 660 18940
61 141 9199
200 386 4506
311 316 642
432 482 8308
532 646 9579
172 176 810
159 417 3602
314 544 5992
454 508 3658
24 148 10452
291 497 3727
35 165 13637
135 245 6822
440 574 8670
19 350 8100
38 387 8478
163 505 643
127 351 9147
141 555 9101
438 488 2229
378 645 16099
365 561 7298
181 380 3491
273 633 9463
5 78 6096
233 440 7358
313 336 1610
36 208 12907
471 593 8414
269 483 8193
132 254 6610
251 619 9026
337 428 1738
306 472 5767
392 635 11206
257 401 890
124 443 10521
210 242 6696
489 576 8008
157 664 16194
284 488 3088
375 541 6049
17 487 6293
297 366 1449
426 577 8553
257 490 2489
98 384 11247
33 155 10946
55 448 10564
340 620 8345
194 434 4531
57 418 10374
223 413 8031
188 482 12688
391 499 2636
137 524 12870
347 387 1497
167 315 6083
57 104 6091
620 642 8762
38 278 7074
29 305 5789
222 390 8968
133 454 9348
292 656 14862
321 328 392
210 241 6807
293 479 8052
50 405 8679
304 644 17173
123 484 17099
15 409 6567
586 600 3247
390 628 8310
360 531 5710
189 391 5563
26 257 8542
122 636 17249
238 353 1878
334 405 780
299 308 2739
172 511 6603
1 43 5309
495 552 4972
470 629 5717
47 615 11219
409 569 8511
64 82 2455
208 462 8154
276 435 2979
295 657 13948
238 314 3343
348 361 678
128 378 8949
573 637 6048
285 570 9946
453 478 7039
258 604 8111
97 499 12752
48 358 6862
38 501 10391
50 139 6358
67 642 14138
231 279 8253
80 568 15891
18 569 11349
152 503 2837
316 466 3967
24 650 11791
179 256 4224
35 661 6418
166 508 6861
502 585 9887
418 588 10444
253 293 955
204 278 7200
130 347 7926
221 550 7042
111 119 1086
277 394 1199
119 578 15495
566 572 882
379 385 583
112 131 4000
389 500 2873
53 83 5938
331 478 6751
90 106 4614
62 259 9289
151 583 11573
292 359 1138
337 521 3897
280 420 1245
394 561 6568
461 522 2725
158 392 3432
37 74 2612
110 249 10327
30 123 8798
479 658 4652
112 379 10760
269 406 1128
220 635 14606
419 506 4274
58 172 9622
140 405 3586
35 75 2295
126 207 7728
35 484 9753
83 447 9622
134 427 8502
272 569 9355
75 125 4918
285 452 2635
66 548 15897
416 532 4189
0 591 9855
174 273 4919
26 492 10763
6 322 6760
297 544 7560
401 491 2425
93 179 8884
49 287 6660
94 375 9905
490 537 3323
54 334 9156
392 489 2127
249 460 4688
110 257 11200
30 479 7226
208 622 11811
68 489 11675
267 659 11842
26 371 8512
205 394 6800
424 492 1679
646 649 3620
160 371 3976
106 591 15723
137 379 9145
364 511 4493
181 480 11654
34 452 9727
372 479 8652
324 392 596
112 203 10504
104 210 10190
476 606 3139
227 511 7074
140 205 7328
618 635 3769
130 448 10049
435 643 14390
98 509 15185
520 551 3588
66 441 9983
120 356 10067
38 510 12074
500 525 1719
41 505 11650
224 461 10107
420 529 4462
175 276 5101
202 291 7184
117 357 10573
112 601 17132
84 244 6952
117 582 16136
65 357 9089
10 262 7153
238 404 2306
300 543 7025
36 224 14013
122 353 9485
337 447 2089
500 530 3201
86 629 14467
72 279 7882
238 336 1869
282 555 7861
228 387 7962
187 355 4799
285 604 8402
126 603 17432
119 335 10748
461 615 4755
145 644 17911
149 536 5795
292 342 680
177 496 4912
175 370 4670
49 357 7593
26 238 8165
60 326 9282
17 620 10399
417 421 443
159 187 3538
145 164 5404
322 374 1425
262 647 14772
169 514 6793
373 451 2080
119 498 11039
85 307 7025
414 472 3606
412 654 15854
227 657 14454
369 572 8991
39 418 8307
211 379 6930
135 386 7824
358 638 13986
75 364 8211
84 301 7466
470 534 1257
61 610 13310
323 621 7412
455 606 5989
62 488 11826
4 339 7347
245 247 375
370 526 4574
163 637 12716
105 607 18824
205 222 2418
135 216 4944
496 611 7764
156 532 3991
216 622 15030
187 340 4992
8 53 2771
43 342 6836
421 621 8476
348 473 5463
203 295 7533
36 400 7158
298 487 2989
300 660 12905
179 190 1189
56 66 1331
186 416 4867
42 344 6467
307 558 9891
310 523 4740
339 536 5691
355 570 9172
570 589 2090
244 370 604
94 158 12210
58 179 10872
179 497 4650
59 314 9717
123 358 9481
340 367 604
235 613 10224
323 559 6116
428 593 11707
206 508 4739
110 285 11303
67 530 14205
463 519 3437
199 606 8334
199 601 7332
216 590 13575
188 624 13542
97 616 16245
161 240 4298
91 497 11830
212 371 7314
91 592 17293
10 208 13482
228 290 9734
240 616 9551
110 404 12094
95 604 16850
507 599 7964
293 389 1063
155 505 2143
190 624 12950
373 544 6569
460 503 2305
442 447 787
104 287 10612
146 347 1999
124 311 10894
436 503 5228
220 642 11115
364 629 9466
91 651 11923
191 344 5350
327 382 1598
166 293 4105
107 348 13937
71 312 9875
130 441 8632
297 556 8585
34 208 13912
236 337 1608
473 655 10872
360 474 6602
310 449 2062
241 299 2230
47 129 6884
119 299 10391
204 573 7130
79 356 7306
288 558 8904
3 513 10374
53 628 10687
12 270 6265
152 448 3580
121 644 13446
58 263 8752
283 341 198
91 349 9635
267 581 11806
239 483 9745
377 507 4735
200 658 14673
542 565 2455
158 457 2855
46 203 12299
294 602 7784
36 253 6598
345 368 602
264 519 3987
349 375 774
128 655 14431
66 280 9095
191 413 4645
187 468 7724
267 626 9752
8 337 7061
294 443 1931
355 487 1774
103 244 9739
116 296 10865
65 519 12237
82 374 8443
105 119 2213
559 582 4787
223 425 7579
154 594 10214
433 629 9361
298 514 4931
9 80 6021
239 614 9553
370 374 482
372 507 4863
193 327 6677
152 337 2120
91 384 10089
84 206 7749
14 318 5291
322 335 672
181 617 11874
29 426 8223
134 311 9167
489 552 5167
252 605 8944
19 645 12209
404 586 10850
310 322 1415
368 555 7015
97 661 6589
147 629 10668
338 611 8953
35 83 5339
28 101 6753
50 399 8642
354 446 1632
371 583 11651
412 611 7801
225 348 9140
39 645 14076
145 519 4577
3 330 7047
69 255 9230
118 130 3022
257 629 9837
94 543 16479
157 442 2784
65 538 14675
632 661 10768
33 426 9468
446 472 3210
272 277 400
551 581 4144
300 652 15670
20 636 10874
64 184 10892
226 491 8173
182 450 6100
345 390 705
22 116 8787
255 356 681
44 352 7409
301 636 12885
98 545 17634
130 564 14574
26 28 897
84 283 7707
112 279 11424
571 585 2989
97 110 3966
149 230 7448
253 429 2262
566 605 1247
95 333 10136
80 659 10258
445 504 3328
247 336 1311
18 376 8831
397 652 16564
134 294 7359
1 559 8025
362 571 9855
319 563 7667
444 561 6352
516 549 4259
5 463 7034
14 320 5618
575 663 13987
424 446 940
97 393 11316
141 214 7286
129 560 14400
565 614 2478
14 563 12450
507 603 6752
305 472 5650
201 272 6219
206 285 6772
144 250 691
10 148 9030
288 468 5145
221 510 6443
3 580 11368
85 487 9142
363 400 492
521 585 9110
441 577 8935
600 613 1236
169 601 10976
583 602 4913
52 283 8855
507 649 13980
43 494 9742
299 365 1430
116 302 10309
163 565 6379
168 456 6787
18 115 10367
134 450 10538
257 339 837
397 452 1229
42 541 12105
347 452 1757
94 354 10011
198 211 1869
300 400 1478
523 587 7270
347 587 10509
231 420 7049
79 581 18490
162 403 4040
203 613 9449
169 463 8397
19 405 8591
167 640 14887
133 573 15904
138 602 12157
117 243 9343
181 249 3514
321 589 10950
525 654 14433
106 589 15751
7 665 15703
156 456 2388
305 406 1865
169 609 12944
37 101 6733
37 268 6742
73 448 9791
80 150 7360
104 438 12864
225 545 8461
76 241 6823
221 224 503
440 549 6360
423 535 4525
256 384 901
185 607 10314
66 556 16965
529 659 12599
30 522 10407
333 656 14522
373 656 14937
96 395 10782
