666 110723
10 172 8991
181 403 4427
353 356 47
126 602 17002
228 296 10069
179 542 8182
86 91 1378
258 321 1459
202 441 6285
129 308 8591
305 478 6752
336 471 4776
72 251 7997
50 65 1238
91 330 9490
6 368 7763
470 609 4175
305 656 14829
370 604 8123
470 536 1522
77 375 7615
207 352 7032
360 547 6406
164 630 10054
494 607 7325
423 477 6881
494 645 14004
102 128 1711
225 363 8847
176 557 9065
232 463 9766
132 193 5972
30 518 10040
380 574 9443
498 542 3975
413 444 375
404 569 8698
310 415 2924
220 319 9570
254 306 1417
167 563 11718
68 208 12968
200 521 4401
643 653 5082
319 409 1577
299 510 5726
212 558 5902
99 323 11275
221 471 8369
125 181 6865
73 641 16126
5 391 8066
201 494 4173
400 512 4117
97 113 3293
112 220 6956
5 504 11986
376 620 8657
98 385 11070
543 550 1194
252 266 548
52 444 10064
352 619 7810
18 293 7488
9 71 5466
163 599 8575
46 470 10183
34 90 3927
69 615 13831
655 665 7541
127 416 10378
369 479 8362
0 34 6370
82 450 10728
123 492 10847
511 647 10351
157 536 3597
116 605 19174
87 125 3933
422 588 9980
227 572 9687
28 446 10328
500 567 6948
227 374 8873
96 213 11849
7 417 8158
178 491 5603
266 440 1878
156 616 7521
168 227 6876
223 478 15236
16 57 4514
86 655 14287
37 578 15411
99 282 10303
67 419 10018
170 428 4103
128 329 9405
207 659 18827
73 601 14153
346 554 7309
284 496 3778
333 493 2626
5 625 7328
139 386 3024
419 503 3469
81 370 7550
233 317 8437
77 297 6761
536 590 6598
41 94 4919
106 461 15696
21 317 8117
155 612 7382
251 531 6169
116 127 1996
51 390 8147
23 130 9847
455 638 12112
158 296 4522
32 535 12091
189 470 7311
533 562 2057
482 585 6888
389 664 14634
355 665 15525
369 453 1417
373 454 1665
165 365 4957
224 664 12176
261 358 699
251 451 3104
11 126 8973
105 335 12540
331 407 989
375 638 14501
59 573 15850
74 454 9901
309 439 3774
154 428 1350
334 637 13589
558 563 2524
160 419 3727
192 485 12505
323 581 10591
27 335 8692
267 611 9345
269 426 1656
56 322 9323
543 610 3765
188 541 7650
414 644 15258
335 610 8181
281 515 4280
175 649 15880
137 177 7054
179 357 4806
478 570 7427
506 588 7959
420 467 5368
378 404 655
319 645 15480
518 648 15575
125 136 2015
368 488 1614
80 463 9979
140 211 7569
237 620 10169
18 365 8565
119 617 18541
523 527 1245
461 653 13808
231 489 5854
432 524 2769
227 546 9100
88 592 17395
86 432 9125
47 209 12060
76 338 7645
575 632 4374
252 600 10324
38 162 11192
71 501 11806
105 569 18140
436 487 3347
248 427 2207
342 406 964
89 595 17256
472 597 5748
1 404 6734
22 570 12599
205 242 6493
19 533 11173
145 638 16028
552 603 3084
256 586 11666
142 530 6893
290 428 2341
146 337 1786
47 664 8204
207 627 13592
229 357 8730
303 391 1779
327 348 485
70 589 17492
513 518 1347
29 573 13183
540 618 4392
418 642 15849
457 529 2227
141 201 5978
141 268 2041
161 349 4496
56 596 14099
26 598 12027
192 656 16548
250 535 5978
293 344 643
372 383 641
308 322 3482
414 530 3860
384 641 14897
169 282 4921
154 490 1185
151 227 7732
290 399 1631
373 464 4821
172 506 5615
57 635 11677
42 88 3392
103 580 17058
40 94 3658
11 435 8512
416 635 10947
142 152 1944
378 473 5841
152 594 11661
16 612 11190
126 413 10522
114 474 17535
240 257 1182
240 457 4333
495 505 2281
75 200 12039
510 622 7023
111 266 10766
274 441 1103
251 340 1353
9 171 9490
9 98 7688
378 494 2246
29 185 10303
297 487 2994
251 632 10283
302 375 1459
49 459 10423
43 529 11586
117 147 9389
287 319 1232
57 320 9444
63 228 12956
452 605 6173
91 172 7457
295 347 920
294 351 704
226 355 9318
74 591 16799
586 606 3416
6 198 13508
138 379 4229
9 67 4551
135 179 5588
292 481 7567
535 609 4506
202 652 15157
25 327 8817
292 389 1111
307 645 15934
177 205 4781
275 600 9592
16 47 1124
140 178 3444
462 606 4834
11 482 7012
322 370 1584
101 478 12824
221 245 7843
471 518 2103
17 61 5494
65 511 13580
468 470 923
14 245 5721
310 342 2297
0 633 6502
98 391 11426
258 545 6992
56 160 13398
64 543 14721
242 539 7057
158 598 8254
118 339 10677
276 555 7998
82 646 16204
217 464 14269
370 422 1011
264 575 10744
233 441 7353
321 607 8532
165 561 5167
156 363 2954
60 232 17333
108 455 14339
433 437 3233
110 639 14353
329 333 132
106 314 13797
62 629 12023
19 398 8394
54 64 1249
448 463 1585
359 563 7820
52 370 9449
184 539 6988
263 355 1142
187 266 4603
140 638 16949
313 563 6946
294 461 3565
533 618 4579
284 301 1305
261 277 592
202 598 7756
369 617 8047
198 314 7133
64 283 8621
364 647 14521
581 650 7662
215 589 9449
203 529 4816
208 408 6496
433 588 9779
330 543 6391
110 546 16366
355 616 7756
81 140 5233
0 312 2782
210 350 7534
55 621 11977
384 514 2993
21 490 11154
85 383 8213
127 345 9466
8 500 10026
134 529 12036
377 563 7946
229 627 11711
502 581 8116
181 484 12593
367 640 13321
5 47 3912
153 580 10078
581 614 4868
178 375 4406
107 129 5345
213 341 7965
606 661 13326
234 330 3274
143 360 1710
56 536 14354
267 576 10848
298 497 3906
163 234 6698
150 543 6605
137 161 10612
595 652 7585
170 550 7990
259 475 7414
195 474 9746
110 558 14429
406 585 11941
224 648 11005
119 125 1005
230 572 7059
303 497 4108
459 584 9044
315 324 446
281 405 1268
411 526 3408
505 624 9425
371 504 3860
83 297 7105
186 326 5485
516 543 3533
370 380 578
26 427 9611
17 135 5473
42 157 9471
194 371 5574
394 627 8461
471 475 3258
52 624 9804
264 543 7293
423 449 2654
33 612 11572
9 658 8868
116 451 13296
29 603 10791
60 384 10506
85 640 17228
144 329 2418
44 281 7026
125 168 5615
71 284 8272
149 659 13395
15 437 6309
87 489 10722
223 264 8791
232 582 5849
510 549 3103
320 635 11048
219 260 7679
164 278 5653
229 356 8788
0 11 3478
54 111 8185
430 441 1686
156 433 1211
446 521 2103
146 165 5156
138 570 13748
171 235 2905
227 455 9075
177 414 5067
303 306 274
422 590 11123
415 662 17017
134 244 6772
526 614 5115
64 358 9143
532 598 4065
341 398 879
387 434 1097
254 336 874
390 444 687
85 153 8510
273 470 4867
415 455 1099
68 182 9586
17 68 4901
274 382 1280
96 418 10138
54 410 10139
94 222 11615
335 442 823
497 588 8712
280 403 894
160 449 4689
161 572 8022
241 454 3293
410 472 3947
42 371 6900
365 662 16299
357 378 665
79 217 7691
615 619 1071
498 538 3218
36 547 12400
397 485 7743
16 482 9251
96 110 4132
423 628 9244
125 299 9922
437 595 8636
14 259 5630
5 18 195
363 546 7515
442 593 11651
28 34 919
158 245 3575
74 580 18471
354 518 3099
22 426 10643
45 562 12610
91 516 12613
306 405 2068
341 441 970
383 628 9476
58 378 10182
27 210 15056
29 255 7151
436 644 14572
319 473 5260
511 547 2154
12 445 7566
588 656 5224
275 583 11935
32 415 9005
277 522 3932
8 21 1987
540 597 4764
337 376 766
186 331 5361
501 534 3449
257 621 9099
155 652 17080
187 435 4155
435 491 836
63 392 9693
35 527 12232
247 400 1665
152 490 2297
157 375 2574
324 349 853
2 154 9417
351 388 1697
193 364 5788
101 422 11201
438 578 8931
523 597 7567
112 554 14965
284 542 7112
86 366 8358
331 494 2771
411 580 10005
180 428 4748
97 448 12761
510 525 552
63 619 11996
115 120 2050
38 212 13918
476 552 4648
223 446 8100
119 643 12099
435 653 16690
49 626 11505
509 594 7365
217 653 13866
309 447 4443
446 546 5767
96 304 8864
7 524 10614
397 458 2197
103 532 15838
67 650 11518
440 635 10542
115 566 18331
22 122 10106
36 447 7881
1 329 6098
478 559 7350
93 569 18110
408 589 10748
46 405 7083
51 74 586
255 596 11299
165 483 9199
109 162 10762
329 357 533
264 560 7879
219 388 6441
13 333 5928
277 365 700
213 355 7636
166 606 11775
111 551 15160
263 423 1868
70 600 15317
78 93 2483
307 594 11640
225 595 10863
521 602 4656
247 401 1749
456 500 2024
77 465 11128
140 358 2975
189 418 4663
415 479 8284
566 585 4029
199 263 6457
139 232 9502
43 547 12723
303 429 2900
288 574 10434
223 498 6452
279 595 10954
89 584 18817
67 182 9805
323 481 6283
466 665 16146
349 596 10476
197 648 14009
480 645 9692
162 608 9740
0 648 15051
56 243 9277
256 450 3283
84 649 13712
150 324 2396
296 615 8109
5 84 7994
136 253 7933
61 387 10776
0 376 5068
395 428 1147
202 485 9536
33 136 5808
87 431 9573
550 588 4768
14 186 8492
38 456 9340
133 281 7778
249 544 8223
113 443 12730
413 551 5898
403 431 1052
255 289 1004
311 571 8877
286 579 11255
408 647 13795
22 187 12767
271 421 1124
286 465 4727
241 430 2107
421 561 6815
53 530 13307
151 182 2518
163 518 2389
22 592 12414
32 345 7574
266 276 402
28 503 13073
48 366 6985
48 521 10249
43 514 10930
169 171 842
412 621 7635
184 213 3848
199 383 4925
273 630 9412
178 276 5029
419 537 5201
128 537 13304
420 613 8307
5 388 9743
137 256 9166
26 494 10742
361 506 4838
473 634 4092
8 368 7697
291 602 7805
519 653 15538
471 654 13127
401 507 5011
332 570 9346
8 399 7673
109 483 18274
21 334 9082
94 153 10938
621 649 10166
306 586 12302
337 375 709
271 294 740
189 497 4298
236 562 9174
223 355 8594
26 215 15794
13 583 15713
243 344 1473
281 443 1567
380 632 9558
129 438 10035
208 538 5871
369 533 5138
347 358 281
295 428 2426
275 354 369
522 551 3646
186 324 5844
333 602 7168
57 275 9417
105 180 8890
430 636 12852
81 624 14002
517 585 9707
341 641 15746
647 651 4206
11 378 6843
35 663 7143
274 615 8032
272 480 7542
591 597 1500
171 286 4311
374 402 518
19 189 12288
563 652 10759
257 541 6126
382 561 7074
299 508 6383
361 424 1318
78 252 6826
52 569 13846
278 366 730
451 498 2292
234 297 2526
135 327 8396
293 489 3241
31 473 10565
101 320 10956
322 548 6491
161 295 5354
273 456 2757
277 641 15980
331 585 12329
501 537 3304
226 414 8758
610 652 9188
281 368 976
468 580 6971
154 484 9129
388 428 1410
295 593 13256
312 424 2651
183 572 10367
174 448 7258
46 390 6609
211 212 421
70 328 9389
25 484 8426
362 548 6946
180 393 5275
94 335 10305
23 366 9792
142 194 4863
3 275 7344
388 636 13413
210 538 6100
162 539 5693
505 535 2853
352 368 597
502 643 13238
0 564 8151
512 530 2009
160 625 10423
116 423 11496
75 340 8060
549 634 4371
356 664 14253
252 388 1385
154 545 5452
341 449 2778
391 467 4600
368 660 14503
144 466 6768
349 428 1416
163 344 4867
391 393 184
189 386 3813
356 500 2898
98 99 644
112 577 15854
595 598 1649
207 514 5780
157 374 2310
489 558 5679
149 621 9731
73 223 12750
231 645 10710
66 427 10894
377 429 1323
500 589 9331
452 514 2483
49 181 8392
278 454 2277
49 318 7042
76 277 7458
306 453 2915
186 419 4529
75 386 8975
84 275 7471
489 654 15790
27 474 9858
98 472 15554
124 165 10074
64 413 10114
130 593 17936
137 138 5080
26 471 11162
5 94 7090
435 593 11236
432 599 9185
549 573 1797
495 637 12605
119 139 7139
317 468 4316
23 397 9842
2 649 12485
471 510 1926
230 290 9167
47 85 3996
520 655 13827
66 509 14613
25 608 11469
3 336 7378
525 595 7595
416 561 5987
137 566 18079
442 662 15880
200 481 10356
221 495 6732
434 534 4337
47 158 9714
29 530 10796
380 491 2447
33 260 8108
543 649 12184
30 212 14054
71 153 10422
121 163 10185
230 598 8541
466 628 4551
282 389 650
92 596 16146
307 585 13429
46 505 11125
547 578 3969
342 561 7518
21 491 11300
177 421 4513
590 618 5240
516 586 8402
10 59 3360
54 242 9072
405 656 14181
143 501 3854
146 366 1759
107 496 13998
154 576 8421
214 226 1622
249 605 9552
445 661 15408
189 466 8629
30 36 502
320 423 1746
562 618 3703
150 495 2401
450 524 2289
34 294 7481
616 656 6998
250 507 5164
51 526 12190
235 328 2107
448 643 14565
294 442 1761
26 150 9249
180 252 4011
116 608 19583
317 401 1282
436 577 8666
459 596 8243
351 489 2593
216 316 8872
157 286 3479
393 549 6577
502 665 12743
299 566 9055
481 662 11021
149 255 779
355 624 8927
251 571 10432
469 608 4315
326 629 8716
191 588 10611
297 518 4129
48 637 13788
269 313 1834
53 120 8131
453 539 4193
269 420 1146
436 459 3205
416 546 5906
53 287 8488
181 325 4979
415 640 12324
101 357 10499
264 305 765
481 614 1881
284 574 10570
389 597 9774
162 290 4926
433 452 1733
298 305 254
420 598 8922
72 169 7172
364 520 3517
140 471 7235
218 590 11322
186 232 6619
190 576 10197
201 297 7314
147 613 9660
461 536 3500
173 589 14505
76 283 7643
2 382 8188
24 83 7122
116 582 16156
437 600 7089
65 609 14168
409 574 8829
156 352 3064
1 347 6339
359 412 1204
334 493 2499
219 555 7949
131 359 7536
303 310 2570
27 320 8203
427 614 7189
133 293 7567
80 527 11625
307 322 2036
93 539 15868
190 659 17045
171 483 12325
590 627 4820
100 600 18375
340 473 5786
557 631 6184
74 643 15313
40 644 14269
150 580 11019
89 512 13200
268 328 709
524 587 7030
348 488 2043
361 658 13232
600 620 1606
116 664 4358
339 454 2114
558 637 8199
295 565 8952
491 630 7989
74 425 8964
520 530 1791
530 549 2213
126 352 9654
153 467 6065
182 608 11935
268 336 396
32 641 15323
218 310 10377
154 371 2351
216 321 8085
70 224 12479
244 407 1685
39 276 7278
214 398 7916
320 604 7333
52 221 15212
130 552 13203
488 630 8647
264 637 14556
483 513 7882
245 428 2254
136 233 12809
137 303 8565
489 501 775
34 62 1752
233 606 6082
277 395 1345
349 490 2283
101 471 14990
216 244 6361
378 592 12369
31 464 7723
127 451 11361
113 243 10123
0 477 3093
234 401 3447
412 530 3725
255 633 10004
74 228 11598
353 364 227
463 497 4213
38 343 7223
193 306 6920
4 520 9390
129 174 3632
303 345 1248
195 557 6710
454 482 7136
34 185 11254
47 83 4525
175 593 16001
144 558 9028
275 326 650
466 567 4545
60 183 11126
92 403 11313
177 263 4653
77 373 7921
177 641 14929
356 583 11674
11 552 11523
199 434 4109
16 26 3423
151 373 1201
315 414 1619
64 340 8734
173 367 5050
312 575 9057
52 526 13241
59 441 9993
131 418 7526
247 439 2831
451 606 6048
22 549 13478
277 578 10508
443 562 6301
98 286 10160
552 572 2357
95 609 16571
152 616 8816
310 366 2608
56 518 12478
106 524 15028
532 599 4631
404 626 9108
207 450 8037
14 260 5829
51 189 9453
115 591 16356
158 236 4224
132 283 7601
108 197 9539
416 603 6682
173 321 5638
417 434 1491
41 290 5933
215 259 8464
135 278 7684
236 664 12821
252 463 4536
126 518 11853
348 364 518
215 497 6522
69 307 7610
56 469 12750
54 200 14198
278 296 681
228 273 9303
242 304 1726
25 381 10162
91 545 16246
91 403 9956
547 596 5468
353 632 9165
416 586 9954
27 208 14740
369 632 8958
62 405 10502
592 604 4606
56 146 9415
7 307 5198
371 493 2366
27 577 14986
323 663 15495
181 348 4514
451 536 3602
318 476 6133
404 491 2171
235 273 1714
65 268 8616
258 392 1195
372 595 10875
429 660 15150
19 35 2743
540 650 12668
273 429 1819
129 507 9655
320 493 2898
63 419 9939
188 382 4663
466 560 3127
236 585 14234
198 580 8590
573 611 2893
135 346 8045
352 561 7444
172 391 5349
355 389 502
135 158 9142
112 468 15799
33 228 14250
523 594 8408
36 426 8250
471 655 12377
36 74 2777
429 621 7929
282 441 1059
285 328 738
140 523 6032
289 602 7806
162 660 18361
113 584 15461
6 27 2124
110 641 11825
75 143 7152
436 659 10027
84 398 8472
407 627 8768
366 381 854
503 545 4686
236 560 8684
36 624 9667
64 307 6953
65 420 9815
72 216 9374
140 235 933
14 81 4048
14 489 8291
198 524 4650
98 347 10953
160 566 7357
120 414 10929
86 461 10823
14 385 7046
245 535 6039
83 186 6180
512 566 5318
577 640 4257
320 410 1494
294 623 8756
444 463 2981
389 435 2508
195 356 5535
165 198 2261
143 625 11275
129 650 13160
113 496 12508
362 632 9475
25 378 9809
318 468 4357
535 588 5734
103 452 12524
104 130 4227
122 291 9300
278 371 732
321 530 4833
375 394 1280
228 279 9512
454 582 9602
211 428 7056
283 392 659
323 580 10539
75 546 15246
275 516 3776
215 353 8649
14 642 16808
23 98 6557
75 420 8906
97 461 13304
49 658 11489
118 447 12670
265 449 3553
184 341 4520
54 431 10571
145 335 2394
250 345 1588
454 657 13283
259 329 1100
489 641 13345
227 281 9763
240 506 5166
276 616 8113
227 556 7458
178 543 8806
35 417 9043
64 222 13692
253 561 8260
515 618 6700
504 639 10627
273 472 5005
42 362 6736
289 624 9177
213 393 7669
559 651 11749
313 322 568
292 440 1705
390 614 6963
293 464 4587
210 377 6814
222 226 812
496 618 7403
100 521 14036
278 634 9788
216 413 7434
110 663 6863
36 660 8321
420 584 11388
365 420 575
257 298 1600
61 225 14697
280 541 6302
4 643 13305
234 575 12964
43 335 7146
524 620 6541
115 299 11743
106 544 17432
245 541 6773
73 564 15649
588 609 2932
621 630 888
54 95 3847
43 93 4420
539 580 5091
328 491 2902
207 362 6623
397 453 1127
356 520 3542
93 541 15828
26 590 14158
108 641 10347
344 412 1532
75 616 13519
206 244 5700
189 488 4607
88 185 9764
449 460 1711
230 484 11868
522 665 13840
292 649 18868
204 582 7859
321 369 964
38 177 9455
182 558 8462
157 409 2044
269 374 834
250 664 13585
6 237 7798
451 512 2993
397 435 2044
330 493 2720
52 369 9775
62 118 7165
106 238 10678
128 238 7240
36 515 10654
155 188 4373
35 252 8351
83 564 15856
316 421 2309
209 364 6982
102 573 18234
151 375 1099
395 608 8113
165 340 5478
58 372 9964
134 660 12591
505 593 10032
315 594 9956
258 597 10598
168 199 5410
290 484 8514
113 182 8401
132 361 7132
205 502 3481
575 607 2546
94 652 10634
118 520 12871
130 379 6904
185 291 4847
214 304 9023
79 312 8388
140 516 5579
324 471 3973
2 45 5244
500 657 13859
355 505 4833
547 591 6058
566 580 2870
20 432 10695
275 328 396
57 556 16527
175 640 13778
294 337 653
359 588 10599
214 531 7237
78 424 8477
80 581 18442
209 353 7188
330 561 7277
178 506 4761
91 157 11523
18 196 14250
102 330 10587
482 554 6825
94 181 8661
389 467 4769
154 182 3400
406 454 1161
554 643 9334
327 571 9287
135 369 8206
160 603 7750
142 145 293
4 431 8811
231 272 7911
527 622 6137
269 370 543
185 530 5989
378 407 860
71 87 909
146 221 7266
93 352 9836
64 352 8868
79 574 17010
632 641 7528
398 526 3833
400 405 584
399 425 1135
384 460 2692
210 456 7318
254 587 11407
27 130 8968
132 435 8627
207 263 7095
131 476 14143
40 138 6998
241 295 1920
60 265 8828
373 650 18548
38 197 12180
67 175 8606
182 529 6728
259 606 8901
451 547 4281
369 401 343
116 291 10790
78 375 7368
85 232 12958
282 504 4525
433 476 6828
167 643 16640
224 381 7821
399 402 385
200 439 6613
80 415 8666
167 558 10551
180 635 15304
31 47 1724
5 145 8736
213 292 8494
96 265 8965
105 559 17656
182 380 3246
225 509 6621
25 270 9075
547 654 12368
584 654 6896
547 632 5611
215 420 7837
148 547 6830
61 262 9874
218 329 8461
80 103 3701
249 493 3738
152 266 1992
162 425 3142
85 234 4755
52 365 9527
142 192 4109
156 462 3718
607 644 7450
190 562 8819
135 502 9892
432 585 11750
164 217 7419
326 482 7250
99 419 10835
211 528 7032
137 527 13523
349 460 3064
73 160 11491
6 48 3248
3 664 10469
86 446 9703
178 444 5365
154 323 3243
211 401 7943
129 292 8096
432 534 4612
183 365 3936
198 380 5255
303 598 10035
417 555 7110
456 515 2050
416 450 1861
547 613 4791
503 640 10003
32 95 4862
262 397 1144
33 222 14790
65 123 6451
78 222 11313
390 549 6664
313 476 5125
166 562 10857
1 26 4533
456 465 2093
92 496 13419
560 642 9235
68 213 13840
86 447 9904
220 263 8581
93 389 10240
194 354 6051
488 607 7678
322 412 1485
147 179 3418
15 214 12774
121 558 13940
22 228 16048
302 332 1119
528 656 11258
143 549 8880
388 426 1125
92 607 16384
320 539 5844
96 367 10152
0 95 10261
320 432 2297
4 261 7843
201 399 6002
262 425 1170
484 621 1667
99 365 10582
334 614 7495
104 393 12058
232 513 5123
22 310 7994
314 436 1014
237 253 920
74 630 13108
29 239 6986
38 493 9943
300 663 14540
18 179 11907
461 476 3599
47 183 8632
437 596 8565
79 148 7032
605 629 2799
440 491 2278
485 518 7224
307 452 3656
174 188 2396
531 532 253
112 243 10179
313 470 3760
319 486 2369
265 353 798
44 255 7511
210 289 7945
115 660 9951
357 639 13360
263 514 4853
293 445 2205
74 488 10073
144 610 10567
29 608 11332
138 611 13743
168 520 7023
532 638 8988
262 481 8023
358 553 6780
156 236 3927
254 437 3364
297 359 1342
93 399 10808
226 267 9569
280 395 1289
563 570 1437
109 289 11713
118 261 10120
58 337 9443
78 573 16164
192 654 17723
203 256 6229
19 638 11207
40 140 6915
506 594 9104
407 503 3299
35 489 10868
126 278 9460
271 608 9394
18 440 8060
147 663 15427
134 145 5849
217 347 10148
113 136 3246
37 144 7104
396 553 6491
53 63 1477
479 521 7935
328 467 5093
197 541 5869
187 645 15717
176 377 4535
391 629 8539
306 621 8829
283 460 3485
23 261 9497
97 358 10783
469 625 5289
169 556 10245
344 355 344
262 661 14853
71 611 15101
219 374 7604
136 182 7106
232 512 5218
145 513 5136
416 462 2607
27 630 9939
447 605 6039
74 389 8267
143 516 4639
108 367 13033
193 248 5578
66 535 14496
272 582 11598
263 334 1217
437 601 5217
14 601 11527
250 588 11682
62 468 12600
147 372 1172
14 649 14933
5 539 10934
124 606 16477
176 617 12632
547 642 10093
505 658 12896
61 489 12322
193 648 14007
370 412 1551
173 636 17104
518 608 7157
503 537 3005
523 653 15674
364 646 15145
4 485 6277
139 336 3105
382 429 991
372 449 2883
192 361 5144
53 544 14332
130 219 5713
405 570 8464
85 159 10328
131 470 11656
75 119 5918
67 347 9540
40 605 13241
402 523 3277
177 450 6959
557 565 2423
301 561 8066
422 505 3963
14 210 12154
13 587 14776
28 104 7266
260 556 7939
95 164 13135
623 626 830
46 245 5983
223 467 11003
243 591 12793
372 423 650
246 600 10807
337 350 469
102 343 10278
530 659 12120
292 473 6247
331 626 8855
290 462 3894
380 620 8838
101 337 10436
373 665 15079
37 291 6188
300 426 2552
106 139 9410
9 423 8229
166 660 15360
276 284 513
203 467 8238
74 160 11258
346 548 6680
20 127 9703
114 496 12764
104 301 11066
47 657 12484
251 536 6084
32 460 10456
122 539 14170
303 629 9686
60 499 12284
73 86 1919
280 620 8484
253 522 4187
48 648 14540
310 505 6310
426 498 1652
215 428 7648
106 341 12526
128 630 17919
228 233 4991
191 523 4250
108 141 10445
405 555 6674
17 265 3785
197 484 12048
52 434 11270
148 289 3291
434 512 2627
113 601 17341
358 498 2769
374 457 2632
185 385 2903
104 521 14338
359 631 9136
121 369 10019
217 272 9764
135 648 13580
427 605 7229
130 256 7117
194 502 4146
146 620 10067
134 168 3531
103 521 13697
388 462 4162
115 149 10946
276 322 1183
62 609 13781
166 565 11699
252 519 3790
228 358 9180
190 514 4769
275 419 985
465 658 9091
87 645 15016
5 273 8013
159 198 2702
115 373 11888
103 574 17857
243 298 1903
296 343 808
339 603 7833
417 505 4391
294 578 10838
238 306 2058
272 312 2108
193 325 6742
238 474 8093
408 593 12353
216 447 8883
213 332 7927
221 303 9225
42 297 5594
4 582 12211
505 580 7307
211 501 5823
410 588 9915
489 618 7130
418 505 4342
32 569 13432
118 177 6689
95 247 8897
321 373 1131
139 299 3402
208 248 6822
69 116 4900
537 600 5315
190 655 16599
110 238 9829
7 535 10993
340 594 11294
252 585 13393
192 452 6082
151 491 2747
45 569 13490
336 607 9174
97 598 17922
316 463 2410
254 621 9432
36 289 6250
153 436 4115
347 478 7044
313 633 7786
61 215 14949
276 644 16804
39 630 10939
409 412 577
147 166 2748
67 76 1882
502 621 8117
463 472 3232
371 397 905
138 346 5079
282 290 432
44 112 8076
136 592 18848
137 416 10848
393 469 4260
425 625 9350
314 393 982
117 350 10984
232 451 8195
18 54 3113
238 473 7583
146 343 1871
441 512 4008
238 499 3775
287 569 9959
100 478 12657
433 533 4533
581 613 4897
624 628 464
151 440 2605
153 409 1574
124 494 10454
235 492 4282
215 409 8064
329 634 9366
169 307 5913
266 388 1775
251 468 5506
85 511 11645
199 327 6537
104 284 10490
146 619 9547
186 435 4430
302 349 1447
272 382 1004
49 450 9639
88 391 9288
197 379 4627
223 613 11896
162 392 4393
177 353 4855
173 611 13452
85 273 7608
259 508 5625
477 582 7973
487 644 15033
562 573 1375
251 617 9374
259 381 1200
304 316 1477
118 287 10218
210 547 6452
178 200 3674
40 302 6965
331 566 8301
285 578 10857
98 532 16386
78 96 2596
15 589 14818
136 263 7846
490 558 5620
315 385 2524
47 629 11181
509 607 5553
468 601 2651
305 653 15376
63 435 11850
520 545 3590
595 625 3543
510 585 8383
126 302 8754
383 434 1013
220 534 8715
290 557 8477
325 458 2951
410 429 617
45 364 6025
142 281 2289
187 533 7336
526 574 5304
182 183 714
45 656 13932
169 584 14642
79 665 11645
334 461 2863
410 618 7621
65 501 11886
257 597 10699
17 460 7587
129 637 17851
7 653 9101
461 505 4850
276 282 217
18 630 8055
568 659 9923
388 429 1382
56 291 8570
527 560 2992
130 273 7518
56 268 9086
46 644 15975
378 452 1957
228 415 8684
432 519 2144
270 583 11947
136 170 6644
33 527 11706
102 225 9383
159 647 11466
297 341 856
419 558 7511
658 662 5919
188 421 4913
12 239 6204
173 320 5778
164 181 4426
298 428 2592
325 595 10440
164 204 1689
179 577 10800
264 345 880
51 420 8419
13 374 6576
612 617 805
495 501 358
612 621 1177
105 200 11251
42 324 6761
599 622 1629
219 510 6738
134 308 7451
359 620 8366
518 637 12002
12 82 3671
160 459 2973
46 163 10685
58 437 10076
293 421 1850
126 418 9799
383 601 6713
234 475 9438
138 212 6940
9 436 6227
236 608 10821
125 597 19237
464 605 4574
142 542 7869
314 475 5301
312 371 2393
326 653 15459
19 326 7573
38 309 4352
380 548 6560
260 452 2420
151 633 10333
123 583 16011
366 658 12884
56 82 3580
287 495 3679
79 231 12524
360 543 6751
106 570 17724
76 592 17261
179 546 9467
434 580 9664
421 603 7481
15 451 7227
274 424 1602
41 594 13818
368 403 112
93 108 6070
24 380 9289
255 403 1084
205 477 10717
499 614 6877
216 307 8942
117 540 15572
454 597 8688
345 439 1316
452 602 5504
132 351 7303
512 569 5966
323 458 2692
274 435 2819
296 613 8539
71 624 13314
40 66 1634
63 491 12103
196 629 12474
356 448 2503
225 375 8501
128 541 13777
340 362 557
90 601 15911
97 378 10759
11 619 7815
362 646 15273
27 522 11843
11 199 12035
429 433 662
427 548 5547
298 402 1637
167 451 6465
104 337 11206
281 608 9277
56 354 9460
33 67 2564
44 313 7638
217 638 14418
175 274 5164
450 550 4352
469 572 4439
186 631 13019
74 588 17120
101 451 12643
234 328 3145
573 594 2844
230 503 4518
346 605 7895
399 611 7930
79 144 6072
194 402 5960
6 555 12506
125 629 18127
198 304 7133
264 348 1070
203 408 5970
4 620 6925
21 92 5322
152 343 2203
282 436 2336
91 442 10462
372 626 9642
176 406 5189
9 409 7970
67 632 13443
543 625 5682
323 369 1375
171 332 4527
432 584 10917
353 531 5466
255 321 1474
309 435 6530
249 275 1270
61 594 14461
200 644 12687
96 383 10249
33 399 8757
269 515 4202
41 285 6011
452 470 2720
170 292 4090
178 262 4448
159 634 9111
104 495 12998
106 173 8053
132 383 7452
54 327 8996
417 498 2427
204 435 4642
37 49 1326
483 558 7034
123 441 10319
73 102 4808
163 485 9101
172 417 4569
227 367 9155
272 489 2472
123 346 9511
619 630 1442
200 630 11194
241 574 10976
275 339 177
548 590 5282
196 571 9502
72 138 6246
476 590 6389
340 584 12015
458 652 15657
28 253 8699
276 333 502
274 650 18709
58 458 12289
336 544 6965
272 279 357
489 549 5144
391 413 929
373 595 10778
48 330 6490
144 382 1924
63 630 12359
18 62 4128
288 639 14022
333 512 4473
225 445 8871
1 535 8235
237 289 1623
386 516 2689
532 662 15366
270 477 6899
195 269 5643
262 409 1127
261 538 6043
409 533 4779
