180 8055
8 107 30
134 151 30
21 37 9000
28 93 9000
39 97 30
81 119 3500
58 120 30
122 138 3500
60 179 9000
149 174 9000
113 177 30
62 123 3500
9 105 9000
112 179 9000
11 167 9000
17 132 9000
114 165 9000
10 93 30
22 47 3500
68 133 3500
78 127 9000
31 50 9000
16 51 3500
83 147 9000
82 134 30
57 175 3500
107 126 30
80 164 3500
3 159 9000
0 78 30
37 71 9000
82 138 9000
164 168 3500
27 175 9000
20 52 9000
112 159 9000
19 50 3500
41 54 9000
56 160 3500
3 6 10000
31 90 30
1 75 3500
35 161 9000
13 172 9000
9 77 9000
106 162 3500
150 153 10000
51 71 30
94 136 30
28 62 30
86 93 10000
39 143 9000
17 39 3500
53 77 9000
118 134 3500
13 105 30
101 118 9000
21 24 3500
30 172 9000
100 106 10000
95 128 3500
124 126 10000
10 15 30
122 165 30
142 170 3500
14 133 3500
37 66 9000
15 93 9000
71 105 9000
74 98 3500
66 125 9000
87 129 9000
80 157 3500
3 81 3500
112 116 10000
56 137 9000
34 40 3500
167 170 3500
10 56 30
109 179 9000
80 107 3500
23 150 30
6 10 10000
123 144 3500
106 142 9000
70 130 3500
113 146 3500
83 101 3500
123 172 9000
114 152 3500
31 151 3500
24 43 3500
13 120 3500
133 160 3500
93 176 3500
4 168 30
10 155 30
120 140 3500
56 170 9000
79 83 10000
16 80 30
22 174 9000
45 125 9000
28 36 3500
114 155 3500
38 153 3500
3 114 30
87 130 3500
34 96 30
107 142 9000
13 65 3500
125 154 3500
69 100 9000
40 124 3500
43 144 3500
145 166 9000
92 158 9000
59 127 9000
9 64 3500
70 162 9000
10 81 30
143 167 9000
32 70 9000
166 169 9000
48 121 30
15 161 9000
1 102 9000
124 130 10000
148 174 9000
32 109 3500
117 125 3500
153 168 3500
55 133 3500
146 156 3500
7 101 3500
56 129 9000
53 93 9000
59 126 9000
71 132 3500
41 127 3500
9 34 3500
62 131 9000
59 82 30
89 146 3500
55 153 30
47 137 9000
21 99 30
34 146 3500
75 77 10000
9 51 9000
44 120 3500
159 164 10000
42 121 3500
80 104 3500
106 161 3500
47 95 9000
100 149 30
39 44 10000
20 41 3500
5 179 9000
93 120 3500
90 101 9000
70 92 9000
13 41 3500
74 170 9000
15 49 3500
125 135 3500
8 92 30
34 152 3500
90 129 3500
11 34 9000
59 170 3500
10 164 30
0 115 30
98 149 30
2 52 30
10 137 30
21 159 9000
10 41 30
13 111 3500
42 94 3500
46 58 9000
69 154 30
109 169 9000
92 120 3500
120 133 9000
6 26 30
114 175 30
154 169 9000
110 113 10000
58 140 3500
30 114 3500
12 164 9000
14 105 30
19 43 9000
142 162 3500
6 56 30
104 121 9000
126 140 3500
59 76 9000
71 82 9000
37 89 3500
46 93 3500
70 158 30
47 123 3500
95 179 3500
81 151 3500
85 111 30
73 118 9000
13 163 30
34 82 9000
3 47 9000
42 54 9000
4 167 30
27 116 3500
16 75 30
50 75 9000
22 139 9000
6 131 30
115 124 9000
97 145 9000
48 119 30
76 116 3500
34 85 30
38 87 9000
5 169 9000
27 167 3500
119 179 9000
63 105 3500
77 108 3500
134 146 30
75 113 3500
56 178 3500
49 165 3500
39 165 30
31 33 10000
10 85 30
59 91 9000
55 140 9000
127 156 9000
111 169 9000
41 107 9000
3 175 30
2 112 30
29 70 9000
43 73 30
61 176 9000
103 129 9000
98 118 30
26 157 3500
84 123 3500
39 58 3500
68 72 3500
82 169 9000
72 145 3500
19 155 9000
17 51 3500
35 117 3500
20 101 30
38 168 3500
13 116 3500
91 146 3500
2 175 30
71 151 9000
136 172 3500
87 95 10000
36 95 9000
116 154 3500
2 67 30
26 179 30
37 52 3500
37 170 3500
11 148 30
141 153 30
42 125 3500
124 175 3500
80 113 3500
29 133 30
102 107 10000
28 53 3500
59 74 30
67 77 9000
16 103 9000
115 137 3500
8 65 30
17 67 9000
17 46 3500
130 175 3500
9 49 3500
5 32 9000
68 93 3500
23 93 30
90 99 3500
14 158 9000
27 125 30
67 141 3500
34 78 3500
106 140 3500
65 141 3500
59 177 3500
54 58 10000
98 174 9000
29 46 3500
34 134 9000
96 116 9000
16 152 9000
115 125 9000
36 159 9000
67 137 3500
80 179 30
10 169 30
146 162 3500
41 80 9000
59 67 9000
38 150 3500
67 151 9000
148 156 3500
36 116 9000
56 140 3500
58 86 30
1 171 9000
2 109 30
134 153 30
9 52 3500
119 158 3500
132 168 9000
28 102 9000
4 166 30
7 10 10000
109 116 10000
84 178 3500
108 118 10000
13 17 10000
2 144 30
20 69 9000
9 110 30
17 84 9000
37 136 9000
93 174 9000
44 75 9000
30 155 3500
49 115 9000
18 88 30
48 114 9000
69 157 9000
5 94 3500
72 136 9000
41 115 9000
62 137 9000
122 178 3500
29 79 9000
115 119 10000
56 104 9000
50 142 3500
59 84 30
50 105 9000
52 57 10000
61 100 3500
83 170 9000
56 88 9000
104 143 3500
31 137 30
22 118 9000
56 148 9000
71 165 30
15 111 3500
105 155 30
34 179 9000
79 171 9000
47 104 30
5 121 9000
1 135 30
85 121 9000
56 64 9000
42 112 9000
6 145 30
111 149 3500
34 125 30
59 146 9000
3 122 9000
61 153 30
158 179 3500
31 167 9000
3 69 9000
2 81 30
38 68 9000
67 94 3500
34 136 30
35 36 9000
13 133 3500
53 173 3500
120 154 9000
44 102 9000
104 124 9000
14 83 9000
6 74 30
101 108 9000
66 135 3500
10 47 30
21 125 3500
21 34 3500
19 131 3500
45 112 30
97 117 9000
36 166 9000
52 60 30
13 113 3500
15 106 9000
48 67 9000
60 110 3500
122 146 9000
49 116 30
18 50 3500
103 119 9000
70 163 9000
104 138 3500
103 153 9000
55 123 30
5 110 30
40 85 3500
11 124 30
103 105 10000
115 127 9000
19 117 9000
5 163 30
113 152 3500
24 30 10000
75 168 30
9 101 3500
101 137 9000
171 174 10000
79 118 3500
6 144 30
20 130 9000
44 95 3500
72 112 3500
161 164 10000
130 148 3500
37 68 9000
52 149 9000
88 176 3500
57 95 30
45 141 9000
102 171 3500
65 129 3500
23 88 30
105 178 3500
49 152 9000
45 178 3500
20 43 3500
19 102 9000
79 156 9000
61 119 9000
31 42 9000
79 165 3500
142 154 9000
8 43 30
28 45 3500
8 55 30
69 75 9000
64 72 3500
88 132 30
30 66 30
13 25 9000
3 14 9000
80 81 20
60 102 3500
135 172 9000
27 136 9000
61 94 3500
24 64 9000
103 166 3500
136 164 3500
76 100 3500
88 148 9000
6 31 30
25 43 3500
65 84 3500
89 126 9000
61 174 9000
95 102 3500
65 107 9000
63 77 3500
45 92 9000
45 104 30
26 64 30
151 159 3500
87 116 30
10 90 30
107 176 9000
55 160 3500
36 46 10000
143 158 3500
33 176 30
126 128 10000
88 89 20
145 157 9000
80 134 9000
81 124 9000
8 127 30
101 105 10000
38 117 9000
29 40 9000
102 174 3500
111 172 30
95 162 9000
3 147 30
46 95 9000
70 80 3500
4 77 30
2 60 30
104 119 30
26 87 9000
31 161 3500
1 23 9000
35 132 30
57 67 9000
18 156 30
79 146 3500
33 71 9000
123 138 3500
20 91 9000
85 107 9000
94 142 30
42 152 9000
88 118 9000
64 128 3500
77 128 9000
50 59 10000
87 122 9000
25 84 30
11 154 9000
43 89 9000
82 97 9000
71 128 9000
125 130 10000
84 158 9000
86 96 3500
76 163 3500
86 167 30
29 169 30
139 147 30
91 162 30
53 159 9000
98 143 3500
20 175 30
31 115 3500
41 53 9000
12 170 9000
6 72 30
22 165 9000
110 114 10000
13 66 3500
68 80 9000
163 173 9000
65 172 9000
150 172 9000
6 67 30
98 152 9000
18 111 9000
111 145 3500
45 119 30
20 157 9000
46 149 9000
61 143 3500
59 148 9000
21 66 3500
81 111 9000
124 168 3500
52 71 30
67 93 3500
65 134 3500
4 140 30
65 123 3500
68 103 9000
50 73 9000
13 128 3500
26 86 9000
4 172 30
42 90 9000
7 176 30
99 113 30
87 162 30
39 148 3500
3 55 3500
67 130 3500
80 135 9000
53 132 3500
73 87 3500
21 33 9000
85 117 30
54 166 3500
6 135 30
58 84 30
26 102 30
113 165 9000
87 171 3500
124 167 9000
27 154 9000
128 156 9000
20 61 3500
7 147 9000
42 160 9000
0 7 10000
84 111 30
20 170 9000
45 172 3500
9 30 9000
78 112 9000
56 162 3500
121 148 3500
60 113 3500
85 92 10000
85 116 30
16 62 3500
81 142 9000
6 155 30
25 172 9000
83 128 30
78 164 3500
12 81 9000
43 126 3500
38 85 3500
108 163 3500
42 115 9000
18 38 3500
125 126 0
1 156 9000
37 149 9000
89 138 30
107 108 30
13 118 9000
107 172 3500
25 106 30
8 152 30
72 177 9000
37 112 30
8 101 30
61 77 3500
36 49 9000
26 174 9000
141 170 3500
107 133 9000
163 168 3500
81 179 30
27 82 3500
85 105 3500
29 162 3500
93 95 10000
95 136 30
58 112 9000
155 160 3500
103 127 30
34 115 3500
91 125 9000
139 179 3500
133 161 3500
33 83 3500
101 128 9000
34 56 3500
15 51 3500
29 55 3500
5 98 3500
87 159 9000
142 155 9000
2 30 30
52 154 30
72 83 0
31 147 9000
63 149 9000
34 138 30
81 86 9000
5 136 9000
25 74 3500
25 121 30
11 177 9000
2 88 30
78 117 3500
20 178 30
85 169 3500
24 25 20
59 104 3500
1 108 9000
103 134 3500
11 93 3500
103 140 3500
138 157 3500
15 128 3500
15 126 3500
14 142 3500
63 87 3500
134 159 9000
92 143 9000
146 159 9000
87 109 30
29 39 3500
37 124 3500
56 138 9000
23 112 3500
12 74 9000
47 152 3500
135 159 9000
50 168 3500
98 107 10000
118 126 3500
57 94 30
93 169 3500
139 174 3500
22 153 9000
43 105 9000
83 172 9000
37 179 3500
85 90 10000
101 135 3500
118 132 9000
21 51 3500
137 145 9000
73 117 3500
43 63 9000
89 117 9000
93 99 9000
123 131 10000
146 175 3500
53 147 30
61 134 9000
5 167 9000
80 99 3500
57 143 3500
104 130 9000
28 166 9000
58 139 3500
2 158 30
98 128 9000
96 106 10000
72 88 3500
12 82 9000
15 29 3500
73 75 10000
50 147 30
41 84 3500
34 43 3500
57 71 30
17 103 9000
9 36 9000
49 119 30
58 154 9000
18 130 3500
19 84 9000
158 171 9000
20 24 3500
3 21 9000
10 102 30
39 169 3500
70 84 3500
33 155 9000
53 124 9000
84 100 3500
75 175 30
127 147 3500
148 151 10000
122 136 3500
126 147 3500
98 132 3500
11 172 9000
99 114 30
50 164 3500
21 47 9000
36 40 10000
29 170 30
38 128 3500
39 146 3500
16 56 3500
3 137 30
29 60 9000
29 123 9000
58 137 3500
115 172 30
9 131 9000
67 68 0
95 108 30
42 96 9000
4 113 30
17 62 3500
28 82 3500
71 141 9000
73 105 3500
102 109 9000
100 128 9000
70 74 3500
48 167 3500
41 95 3500
69 132 3500
9 16 3500
33 119 3500
9 125 9000
158 172 3500
35 60 9000
113 156 3500
24 129 9000
118 178 9000
90 128 3500
3 101 3500
100 140 3500
1 30 3500
8 116 30
109 112 10000
44 68 9000
136 157 3500
126 167 9000
136 143 10000
2 148 30
6 14 30
108 167 9000
82 86 3500
62 139 9000
74 168 30
43 79 30
132 134 10000
6 126 30
45 63 9000
60 132 3500
154 156 9000
126 151 9000
24 31 10000
42 91 9000
140 159 9000
19 176 9000
25 77 3500
152 173 3500
12 41 3500
28 86 9000
53 108 9000
7 49 9000
38 42 10000
10 153 30
143 170 3500
29 57 9000
36 169 3500
25 59 9000
142 179 9000
76 106 3500
69 98 3500
47 162 9000
20 177 9000
50 157 9000
106 176 9000
58 108 30
14 167 9000
115 120 3500
57 116 30
58 132 9000
114 143 3500
43 156 30
54 88 9000
103 111 9000
8 165 30
152 174 3500
115 170 30
1 109 9000
84 108 30
20 132 3500
46 105 30
22 24 9000
102 165 3500
22 29 3500
92 132 9000
91 106 3500
29 52 3500
117 175 30
1 103 9000
97 132 9000
88 110 9000
11 60 9000
18 137 3500
95 152 9000
136 147 30
13 78 9000
14 60 3500
66 164 30
60 111 3500
44 150 3500
79 178 30
105 142 3500
44 115 30
20 42 3500
85 171 9000
100 170 3500
77 151 9000
28 108 3500
70 133 3500
95 167 9000
52 89 9000
91 100 9000
11 112 9000
26 133 9000
22 102 30
97 163 3500
61 162 9000
2 53 30
47 72 30
18 92 30
53 89 9000
28 48 3500
25 39 3500
26 148 3500
20 74 30
6 16 30
87 120 3500
101 112 9000
26 99 9000
62 65 10000
94 113 9000
5 139 9000
164 173 3500
52 88 9000
78 122 9000
117 158 3500
84 112 9000
20 174 30
80 118 3500
63 157 9000
90 140 9000
131 175 3500
45 62 9000
9 119 9000
101 153 9000
13 88 30
22 39 9000
125 176 9000
16 167 30
12 112 3500
100 121 30
6 23 30
55 161 3500
108 132 9000
1 7 10000
146 163 3500
151 165 3500
10 130 30
36 178 3500
131 149 3500
36 61 9000
34 104 9000
15 70 3500
133 149 9000
84 116 30
82 145 3500
5 116 30
24 55 3500
54 138 3500
43 75 9000
47 171 3500
141 169 3500
56 105 9000
50 177 9000
33 110 3500
27 57 3500
27 90 9000
28 161 3500
153 161 3500
5 58 9000
0 14 30
108 111 10000
54 77 9000
64 141 3500
159 167 10000
103 123 9000
29 140 9000
25 116 3500
33 100 30
60 135 9000
14 86 9000
106 111 9000
41 136 9000
79 115 9000
68 139 9000
110 142 3500
24 88 30
27 66 30
106 168 3500
85 164 9000
84 167 9000
144 173 3500
99 134 9000
44 177 9000
114 173 30
140 157 3500
39 94 3500
20 165 9000
14 49 3500
35 100 30
120 131 0
49 145 9000
34 123 9000
65 167 30
68 143 3500
32 164 9000
34 89 30
103 171 3500
48 65 9000
103 179 9000
97 109 30
23 165 9000
37 158 9000
47 124 3500
120 145 9000
35 124 30
138 168 3500
9 130 9000
22 48 3500
70 72 9000
13 68 3500
43 91 9000
106 165 9000
58 141 3500
10 138 30
51 116 30
71 142 3500
40 141 30
27 176 30
14 106 9000
9 71 3500
1 142 9000
115 142 3500
46 49 9000
21 111 3500
19 73 9000
18 142 9000
152 175 3500
43 158 30
141 162 3500
31 179 30
40 52 9000
150 171 3500
100 101 20
72 143 30
65 100 3500
40 149 3500
72 96 9000
20 139 3500
14 26 9000
12 37 3500
52 107 3500
48 83 30
57 134 3500
43 98 9000
8 54 30
13 122 3500
130 139 3500
4 141 30
66 178 30
5 8 10000
59 117 30
32 130 30
34 51 3500
34 81 3500
31 55 3500
36 173 9000
53 161 3500
76 128 9000
3 105 9000
13 44 9000
126 156 9000
20 72 9000
51 139 9000
36 171 3500
41 89 9000
54 123 30
91 149 9000
60 87 9000
105 112 30
99 125 9000
31 170 30
140 174 9000
92 150 3500
4 149 30
46 52 3500
52 69 30
13 153 9000
11 53 9000
34 67 9000
16 121 3500
66 100 3500
53 164 9000
2 106 30
75 122 30
27 80 9000
77 89 9000
51 160 3500
12 150 30
91 110 9000
88 98 3500
112 142 3500
26 91 9000
113 179 9000
113 129 3500
110 133 3500
8 136 30
108 150 3500
127 175 3500
83 140 30
21 107 9000
12 135 3500
46 63 9000
76 109 3500
59 123 30
15 34 3500
24 113 3500
100 162 9000
145 174 3500
69 141 3500
113 150 9000
84 99 3500
93 167 30
101 140 3500
1 144 9000
5 143 9000
68 106 3500
95 114 9000
22 156 30
77 133 30
32 92 9000
136 177 9000
49 92 30
65 103 3500
91 134 9000
86 99 9000
119 149 3500
79 119 3500
46 124 3500
61 65 10000
16 177 9000
19 163 30
117 143 3500
44 82 9000
28 94 30
148 161 9000
47 99 30
11 82 9000
157 162 10000
107 127 30
22 166 30
78 168 30
43 138 9000
17 69 3500
53 166 3500
21 79 30
15 171 9000
125 149 9000
15 131 9000
59 116 30
57 102 3500
2 179 30
38 109 30
66 154 9000
112 113 20
48 51 10000
23 162 30
29 59 3500
0 85 30
21 94 9000
84 120 9000
52 74 30
42 148 3500
82 133 30
20 160 9000
70 138 3500
112 149 9000
144 170 3500
77 175 30
129 149 3500
47 126 3500
99 166 9000
54 81 30
83 117 3500
77 83 10000
126 170 9000
80 167 3500
1 65 3500
6 151 30
15 165 9000
95 169 3500
111 150 3500
73 103 3500
52 117 9000
122 156 9000
7 55 3500
9 84 9000
99 101 10000
64 154 9000
68 81 9000
8 141 30
4 163 30
1 126 30
30 115 3500
74 153 3500
59 86 30
4 40 30
26 161 3500
10 178 30
89 154 3500
30 164 3500
19 177 9000
16 160 30
6 87 30
7 170 30
32 107 30
99 126 9000
85 174 3500
25 109 9000
80 101 9000
93 162 30
113 138 3500
43 141 30
39 83 9000
75 84 3500
71 103 3500
74 111 9000
11 147 30
109 119 10000
76 171 9000
135 162 3500
14 18 10000
36 156 9000
8 14 30
64 172 9000
7 154 9000
149 177 3500
50 135 3500
88 141 9000
35 68 9000
47 175 9000
79 160 3500
23 75 9000
21 134 9000
67 98 3500
98 156 9000
151 152 0
69 125 3500
114 163 3500
66 119 3500
113 161 3500
37 106 30
1 74 3500
55 101 9000
49 79 9000
67 72 3500
17 61 3500
48 53 10000
12 119 9000
62 95 9000
52 175 3500
62 120 9000
126 164 30
0 98 30
135 153 30
17 43 9000
64 174 9000
47 153 3500
5 158 30
56 79 9000
9 152 30
15 80 30
73 165 9000
11 25 9000
83 97 9000
25 71 9000
85 133 30
120 156 9000
8 66 30
0 46 30
0 33 30
26 173 9000
0 25 30
44 140 9000
29 99 9000
19 81 30
24 101 30
10 80 30
55 142 3500
122 145 3500
60 146 30
11 57 3500
94 149 3500
15 76 30
7 146 9000
100 152 9000
10 28 30
10 95 30
5 155 9000
57 159 3500
111 174 30
12 149 30
75 120 30
39 78 9000
35 138 30
83 145 3500
72 116 3500
90 133 30
122 149 3500
53 88 9000
65 108 3500
2 157 30
87 91 10000
36 98 30
46 111 9000
156 164 10000
1 50 3500
19 151 9000
38 152 3500
33 159 9000
135 161 3500
1 12 9000
99 121 9000
15 65 3500
2 26 30
120 132 9000
106 108 30
60 94 3500
56 159 3500
15 160 9000
144 145 20
16 60 3500
65 154 9000
25 49 9000
47 54 3500
13 84 9000
15 166 9000
4 70 30
47 68 9000
102 151 30
52 133 3500
157 172 3500
52 148 9000
154 158 3500
118 176 9000
102 159 3500
135 167 3500
39 60 30
61 173 9000
14 87 9000
36 117 9000
116 132 3500
26 117 3500
20 97 9000
15 31 3500
48 75 30
30 80 3500
32 156 3500
103 128 9000
104 161 3500
123 158 30
164 171 9000
57 69 30
53 162 3500
2 166 30
19 154 9000
114 137 3500
55 146 30
66 136 3500
157 160 10000
23 102 30
72 104 3500
55 175 3500
114 132 3500
99 159 3500
38 139 9000
20 95 9000
1 161 30
45 50 9000
125 155 3500
104 169 3500
29 135 9000
66 163 9000
72 119 9000
142 173 3500
26 65 30
76 107 3500
129 131 10000
92 129 9000
6 108 30
26 61 9000
42 117 9000
119 165 3500
76 124 9000
125 162 30
46 117 9000
83 151 3500
131 148 3500
15 44 3500
47 66 9000
101 107 10000
96 171 9000
80 117 9000
89 90 0
42 139 9000
156 163 10000
148 173 9000
49 175 9000
27 169 30
40 50 3500
108 159 3500
2 137 30
69 85 9000
85 146 9000
106 130 30
5 161 30
46 86 3500
0 80 30
53 68 30
5 7 10000
15 40 3500
25 125 30
36 100 9000
142 145 9000
4 175 30
81 89 3500
21 115 9000
66 112 9000
85 172 3500
9 136 30
25 75 3500
1 92 3500
51 120 9000
57 151 9000
78 114 9000
115 126 9000
42 50 3500
36 90 3500
62 103 9000
26 57 3500
18 91 30
40 120 3500
62 83 3500
47 84 9000
79 149 9000
12 138 9000
1 82 9000
33 107 30
52 134 9000
121 173 3500
78 171 9000
106 125 30
71 80 3500
32 174 9000
61 64 10000
71 92 9000
44 132 9000
134 149 30
18 52 3500
113 134 9000
57 179 3500
12 120 3500
40 46 10000
67 126 9000
15 58 3500
52 158 9000
10 94 30
94 174 3500
26 69 30
104 179 3500
22 146 9000
87 124 3500
80 88 3500
17 167 30
1 35 9000
24 72 9000
86 139 9000
35 62 9000
26 100 30
32 108 3500
107 140 3500
59 90 9000
94 124 3500
21 27 9000
6 35 30
2 133 30
67 135 3500
99 170 3500
2 105 30
45 94 3500
91 138 30
0 133 30
112 161 3500
9 157 9000
56 109 30
90 139 30
33 94 9000
77 176 9000
131 146 3500
53 56 10000
23 55 3500
72 161 3500
121 135 3500
40 132 30
29 30 0
142 166 9000
41 145 3500
20 82 9000
54 98 3500
53 117 9000
48 132 9000
37 57 3500
116 139 9000
53 172 3500
55 67 9000
107 151 9000
10 71 30
48 168 3500
26 169 30
39 54 3500
12 107 9000
20 179 30
69 140 3500
5 166 9000
33 56 3500
107 144 9000
16 117 9000
116 138 9000
22 162 30
57 167 9000
96 142 9000
142 177 3500
74 137 9000
128 160 30
145 149 10000
119 139 3500
49 153 9000
15 157 9000
1 9 10000
120 144 9000
95 171 9000
92 165 9000
94 100 3500
72 135 30
133 164 3500
79 109 3500
32 155 9000
2 68 30
14 34 3500
8 135 30
87 127 3500
12 60 9000
37 127 3500
94 116 30
39 141 9000
46 77 30
97 123 9000
40 45 10000
64 165 30
84 92 10000
30 79 9000
46 69 9000
138 169 3500
113 162 3500
89 122 3500
87 134 9000
158 169 3500
126 152 3500
30 72 3500
122 171 3500
16 41 9000
9 140 30
73 93 3500
43 114 9000
36 73 30
92 98 9000
107 178 3500
40 51 3500
24 148 9000
79 116 3500
29 89 30
27 74 9000
5 83 3500
1 132 9000
16 76 30
72 107 9000
2 169 30
10 125 30
35 43 3500
79 137 9000
48 111 30
112 120 3500
54 82 30
86 126 3500
27 69 30
96 170 9000
10 127 30
62 109 3500
127 132 3500
14 108 3500
64 117 3500
55 107 3500
81 117 9000
16 104 9000
38 111 9000
24 107 30
32 117 3500
98 176 3500
98 129 9000
26 178 30
57 141 3500
162 173 9000
83 173 9000
69 103 9000
23 78 9000
67 75 3500
17 19 10000
101 177 3500
124 164 30
94 123 3500
44 50 9000
102 124 30
105 132 3500
129 178 3500
112 115 10000
55 97 3500
170 179 10000
34 117 3500
21 144 30
28 141 9000
14 24 3500
74 140 9000
54 169 9000
10 179 30
34 45 3500
28 89 30
25 138 30
2 46 30
51 54 10000
68 165 9000
71 158 30
8 93 30
51 89 9000
45 175 3500
47 110 9000
109 133 9000
25 115 3500
22 148 30
33 81 9000
63 128 3500
77 100 3500
8 41 30
24 99 9000
145 175 3500
120 141 3500
71 147 30
58 94 30
57 112 9000
84 102 3500
6 117 30
22 145 30
97 168 3500
40 56 3500
46 179 3500
121 162 9000
60 62 10000
29 120 9000
39 59 3500
9 109 9000
87 94 10000
4 91 30
17 31 9000
2 139 30
37 46 10000
4 155 30
66 149 9000
6 115 30
11 105 3500
88 131 3500
72 166 3500
66 167 30
100 114 9000
148 175 9000
6 125 30
68 127 3500
46 157 9000
74 86 9000
21 93 9000
23 142 3500
68 130 9000
89 114 9000
121 125 10000
75 156 3500
35 121 30
134 170 3500
18 151 9000
164 172 3500
89 159 9000
89 105 3500
13 149 30
43 125 3500
23 50 9000
33 146 3500
28 159 3500
45 138 9000
112 146 3500
101 109 9000
12 162 30
2 64 30
16 71 3500
63 176 30
26 77 3500
9 18 3500
37 133 30
55 103 9000
144 162 3500
114 171 30
73 101 3500
34 140 9000
81 157 3500
101 122 9000
41 152 9000
1 51 3500
35 81 3500
30 103 9000
32 95 9000
68 151 9000
47 132 30
20 154 30
69 79 3500
55 80 30
149 162 9000
19 66 9000
61 151 9000
52 78 9000
8 53 30
115 132 3500
40 163 9000
103 117 9000
10 27 30
68 162 9000
18 132 9000
80 120 30
21 133 3500
81 114 3500
16 28 9000
54 177 3500
1 13 9000
54 63 30
74 103 9000
133 169 9000
46 134 30
111 178 9000
118 137 3500
24 104 9000
18 172 30
77 147 3500
39 160 9000
10 25 30
104 171 3500
46 113 30
30 81 3500
156 160 10000
115 157 3500
37 173 9000
11 142 9000
68 124 3500
67 144 9000
66 94 3500
87 158 9000
123 132 3500
62 156 9000
59 178 3500
97 111 9000
41 51 3500
63 78 3500
40 69 9000
92 167 30
18 39 3500
82 174 9000
41 87 3500
3 80 3500
165 168 3500
15 88 9000
68 114 3500
59 135 3500
112 171 30
165 171 9000
57 84 30
58 80 30
35 42 3500
81 172 30
116 170 30
34 88 30
131 173 3500
36 59 9000
120 152 3500
38 133 9000
104 105 20
27 99 9000
19 152 9000
3 143 9000
14 140 9000
123 171 3500
80 162 9000
96 126 30
110 159 3500
5 57 3500
27 114 9000
119 126 3500
113 131 3500
19 48 9000
70 99 9000
51 135 3500
7 166 9000
156 179 9000
42 172 3500
105 148 30
172 176 10000
44 57 9000
154 163 3500
21 91 9000
100 172 3500
2 170 30
57 144 30
70 89 3500
32 167 3500
129 174 9000
1 56 3500
6 21 30
48 143 9000
57 119 30
87 168 3500
28 58 3500
15 89 9000
9 162 9000
35 86 9000
71 84 3500
34 157 3500
23 167 30
65 83 3500
120 173 3500
110 112 10000
69 116 9000
2 141 30
0 141 30
86 147 3500
37 61 9000
8 22 30
10 84 30
52 160 3500
