180 8055
4 93 30
66 177 30
32 57 3500
97 150 9000
54 113 9000
47 74 9000
24 40 3500
87 118 30
81 137 9000
134 162 3500
97 151 9000
145 178 9000
49 64 9000
86 137 9000
1 160 30
28 110 9000
81 161 9000
17 59 9000
5 18 9000
25 162 9000
42 155 3500
138 170 9000
26 40 3500
49 74 30
23 40 3500
0 96 30
131 162 9000
148 169 3500
20 26 9000
47 159 9000
112 145 3500
35 78 3500
26 67 30
30 158 3500
120 165 9000
0 157 30
88 163 30
123 135 9000
35 74 3500
28 33 10000
22 120 3500
6 65 30
24 132 30
51 168 3500
87 144 9000
113 139 3500
127 177 9000
44 83 9000
28 105 9000
98 157 9000
59 130 30
19 49 9000
115 156 3500
34 173 9000
56 106 3500
89 162 30
109 153 3500
77 144 3500
98 102 10000
26 28 10000
144 168 9000
34 158 3500
113 173 30
99 164 3500
138 140 10000
63 107 3500
14 35 3500
55 176 3500
40 144 3500
49 120 30
102 158 3500
119 124 3500
174 179 10000
116 174 30
7 114 30
118 129 3500
84 174 3500
31 47 3500
34 52 3500
96 150 9000
59 80 30
2 103 30
4 136 30
3 49 3500
11 13 9000
23 47 3500
25 123 9000
18 141 3500
107 134 3500
175 177 10000
25 134 9000
33 98 9000
4 170 30
20 45 3500
96 145 9000
0 105 30
6 39 30
3 98 9000
8 64 30
51 178 3500
45 126 9000
79 98 9000
24 145 3500
61 71 10000
22 123 3500
15 75 30
56 111 30
68 74 9000
91 117 9000
4 122 30
7 140 9000
126 168 3500
18 144 9000
47 105 30
81 152 3500
9 28 9000
130 147 3500
49 160 9000
1 137 30
110 121 3500
127 150 9000
133 140 10000
79 89 9000
33 113 9000
130 146 3500
2 75 30
43 124 3500
44 47 10000
63 127 3500
40 128 9000
73 123 30
79 145 3500
144 155 0
117 153 9000
17 99 9000
70 122 9000
147 175 3500
31 164 3500
30 162 3500
14 174 30
102 164 3500
73 158 9000
76 82 10000
52 141 9000
139 162 9000
79 95 3500
2 57 30
1 162 30
39 89 3500
68 154 30
112 156 3500
78 108 3500
77 92 3500
64 86 3500
16 37 3500
28 179 30
30 144 3500
9 141 30
9 73 3500
56 73 9000
88 122 3500
14 50 3500
22 167 30
12 38 9000
53 87 9000
80 159 3500
14 42 3500
61 166 30
150 179 3500
159 161 10000
23 76 9000
54 90 9000
44 73 9000
86 145 9000
127 148 9000
90 136 30
19 120 3500
33 143 9000
11 40 9000
55 91 9000
117 119 10000
50 156 9000
23 116 3500
150 164 3500
50 116 30
46 102 9000
6 77 30
145 155 10000
14 27 9000
31 39 3500
22 155 30
29 154 3500
105 165 3500
43 173 3500
45 136 9000
110 169 9000
86 155 9000
138 143 10000
36 144 3500
76 179 30
26 44 9000
111 177 30
69 117 9000
38 55 3500
20 122 3500
64 124 9000
65 101 3500
103 132 3500
27 91 9000
81 123 30
110 148 3500
103 170 3500
20 149 30
124 146 3500
63 146 30
51 161 3500
30 48 3500
43 177 3500
76 165 3500
48 94 30
10 50 30
36 127 3500
33 70 9000
137 163 9000
130 163 9000
89 174 3500
97 156 3500
0 73 30
8 100 30
57 133 3500
11 99 3500
19 144 9000
59 163 9000
87 176 3500
34 37 9000
111 128 9000
119 141 3500
19 172 30
24 114 3500
91 112 9000
137 142 10000
70 148 9000
56 61 30
9 145 9000
83 161 3500
91 174 3500
8 34 30
5 171 30
4 115 30
4 162 30
28 67 30
66 130 3500
74 110 9000
26 155 9000
9 10 0
4 63 30
102 170 3500
16 59 9000
47 139 9000
80 132 9000
82 129 30
136 168 3500
35 120 30
44 66 30
40 92 3500
95 105 3500
35 44 3500
57 114 9000
8 19 30
23 114 3500
55 84 9000
110 168 9000
77 87 3500
71 138 3500
61 161 9000
46 110 9000
75 101 9000
11 138 30
40 67 30
45 115 30
10 117 30
70 167 30
62 117 9000
41 177 3500
125 148 9000
3 86 3500
2 18 30
100 112 9000
17 55 3500
88 95 10000
52 135 9000
61 167 30
127 131 10000
104 135 9000
38 172 3500
65 159 30
20 153 9000
144 148 10000
19 165 9000
21 76 30
100 120 30
27 123 9000
73 155 3500
78 145 3500
16 148 9000
29 121 9000
58 91 9000
3 99 9000
136 151 30
13 117 3500
53 176 3500
106 127 30
93 144 9000
18 65 9000
15 173 30
1 98 3500
16 151 9000
152 168 3500
27 142 9000
140 171 3500
11 21 3500
20 109 3500
11 115 9000
44 81 9000
40 154 3500
54 155 30
19 107 9000
15 142 3500
83 143 30
102 147 9000
152 171 9000
55 60 30
23 34 9000
67 158 30
23 84 9000
33 112 9000
63 154 30
16 26 3500
82 125 9000
16 25 3500
85 115 9000
60 158 30
7 133 9000
10 147 30
49 102 3500
12 52 3500
44 91 3500
81 143 9000
38 176 9000
27 135 9000
26 98 9000
5 112 30
53 151 9000
2 43 30
90 109 9000
13 138 9000
50 71 30
23 104 30
23 43 3500
25 32 10000
40 168 9000
74 167 3500
46 137 9000
69 151 9000
37 58 9000
58 83 30
62 173 9000
38 52 3500
10 97 30
80 143 9000
6 7 20
28 29 20
24 157 3500
90 169 9000
93 159 9000
26 56 3500
75 98 3500
75 133 9000
78 129 9000
45 56 9000
36 125 3500
35 135 9000
4 153 30
38 122 3500
73 173 9000
119 127 3500
13 16 10000
15 176 9000
58 146 9000
39 132 9000
5 174 30
47 167 9000
72 94 9000
80 129 30
63 72 3500
3 29 9000
97 108 30
128 173 9000
21 167 9000
39 118 30
116 155 3500
125 158 30
0 35 30
35 116 3500
147 177 9000
108 139 3500
8 117 30
36 57 3500
34 86 9000
58 71 9000
19 145 9000
49 156 3500
170 176 10000
91 99 3500
51 81 9000
45 46 0
48 177 3500
113 163 3500
130 149 3500
6 160 30
43 148 3500
137 144 9000
62 73 3500
132 164 3500
4 71 30
38 39 20
15 73 9000
73 85 9000
40 64 30
48 154 9000
114 168 9000
61 154 30
51 99 9000
144 157 9000
12 19 10000
29 92 9000
27 73 3500
96 147 9000
92 101 3500
141 156 3500
91 137 30
110 161 9000
107 120 30
41 108 9000
101 158 3500
129 152 9000
106 178 3500
8 18 30
109 172 9000
147 150 10000
83 96 9000
101 147 9000
132 137 10000
19 141 3500
37 160 9000
67 162 9000
4 37 30
6 110 30
94 164 9000
39 51 9000
16 154 9000
59 69 9000
121 136 3500
24 155 3500
160 179 3500
50 62 30
80 97 3500
67 111 3500
136 154 9000
104 156 9000
78 154 3500
2 154 30
32 116 3500
151 164 3500
73 135 30
39 174 3500
95 151 3500
52 174 3500
111 140 3500
14 114 9000
153 166 3500
85 109 30
16 64 9000
70 169 9000
133 143 10000
49 169 3500
15 172 30
31 66 30
175 176 0
24 166 3500
10 20 30
102 114 9000
60 167 30
92 160 30
82 130 30
68 176 30
7 38 9000
157 173 3500
115 145 3500
86 125 3500
53 114 9000
4 30 30
43 96 9000
25 105 9000
27 133 9000
7 151 9000
129 164 30
60 119 9000
47 165 9000
9 13 3500
62 76 3500
10 43 30
76 104 9000
46 74 9000
118 172 9000
39 80 9000
69 124 3500
69 127 3500
25 120 30
158 167 10000
35 143 30
70 173 9000
38 48 3500
151 160 9000
85 112 9000
13 127 9000
17 133 9000
102 135 3500
31 166 9000
31 135 9000
29 82 3500
53 133 3500
8 172 30
46 156 9000
21 132 3500
23 27 3500
102 104 10000
36 122 3500
7 159 30
56 176 9000
27 60 9000
46 78 30
30 101 9000
137 166 3500
111 125 3500
37 155 3500
107 145 9000
81 106 3500
101 125 30
22 57 9000
105 138 3500
9 170 30
9 22 3500
35 173 9000
105 116 9000
115 131 3500
41 88 9000
155 157 9000
49 168 3500
125 127 10000
39 136 9000
106 126 30
8 62 30
31 158 3500
3 111 30
50 55 10000
88 170 3500
30 82 3500
147 165 9000
28 95 30
93 172 9000
37 42 10000
2 127 30
81 136 9000
124 125 20
29 84 30
124 155 3500
8 125 30
53 115 9000
103 176 3500
43 100 9000
51 59 10000
22 64 3500
18 135 3500
48 108 30
39 138 9000
15 37 9000
45 179 3500
1 169 9000
36 146 3500
123 126 10000
30 62 30
44 93 9000
64 123 3500
115 140 9000
32 99 9000
87 119 30
28 78 9000
99 177 3500
4 123 30
54 72 30
29 148 3500
91 139 30
76 85 3500
58 159 3500
82 156 3500
40 134 30
13 132 3500
74 100 9000
95 175 3500
73 78 10000
86 146 3500
16 21 10000
20 37 9000
126 163 30
62 124 3500
108 148 3500
99 156 9000
99 143 3500
35 112 3500
129 163 30
39 130 3500
18 61 3500
8 10 10000
22 121 3500
0 59 30
11 166 9000
108 121 9000
68 76 3500
156 169 9000
1 165 30
40 157 30
103 130 30
46 100 9000
98 123 9000
49 178 3500
53 134 9000
32 113 9000
12 154 30
76 166 9000
43 165 30
77 154 3500
7 40 3500
14 144 30
52 173 3500
55 76 9000
69 146 30
3 149 30
114 123 3500
164 178 3500
89 92 10000
25 86 9000
68 178 30
44 161 9000
105 113 30
67 116 3500
90 165 9000
34 97 30
37 65 9000
51 171 9000
101 117 9000
42 128 9000
12 125 9000
52 142 3500
1 86 3500
129 172 9000
59 134 3500
107 158 9000
36 138 9000
3 72 3500
5 20 3500
43 120 3500
160 167 10000
4 103 30
101 160 9000
6 173 30
5 78 3500
18 75 30
24 142 30
6 19 30
93 171 3500
128 158 30
8 139 30
80 158 3500
32 75 9000
66 162 9000
59 124 9000
96 111 9000
54 153 30
69 172 9000
61 175 9000
127 160 30
21 23 10000
55 114 9000
4 72 30
38 121 3500
53 119 9000
24 116 3500
21 143 3500
4 49 30
64 111 3500
72 92 3500
61 88 3500
8 163 30
40 174 3500
51 69 30
87 175 9000
86 111 30
107 161 3500
11 12 9000
40 90 9000
90 119 9000
51 167 9000
12 79 9000
124 131 10000
102 125 30
45 110 9000
48 176 3500
127 165 30
88 145 3500
20 28 3500
30 89 30
0 65 30
110 144 3500
166 174 3500
171 176 10000
25 33 10000
33 72 3500
54 145 30
45 163 9000
17 50 3500
19 153 9000
140 141 20
16 72 9000
83 176 9000
74 177 9000
138 167 3500
82 104 3500
36 175 9000
11 150 30
62 150 9000
63 64 0
9 56 9000
8 26 30
38 50 9000
18 114 3500
34 165 3500
46 128 3500
98 125 9000
166 178 9000
94 119 30
25 58 9000
117 161 9000
56 80 9000
134 167 3500
45 159 30
39 164 30
36 78 30
50 125 9000
79 164 3500
69 169 30
29 45 3500
22 78 9000
72 173 9000
111 143 3500
58 165 3500
9 177 30
33 57 3500
110 166 3500
139 175 3500
43 166 30
130 134 3500
29 48 3500
0 47 30
35 160 9000
96 165 9000
110 132 3500
31 116 9000
41 129 9000
21 150 30
156 176 3500
159 176 9000
0 166 30
137 167 3500
51 91 9000
131 144 9000
73 163 3500
139 152 30
151 178 3500
39 104 30
49 123 30
90 161 30
74 84 3500
57 125 9000
14 124 3500
66 82 3500
0 22 30
87 140 9000
91 133 30
93 154 9000
96 132 9000
110 131 3500
50 133 3500
89 119 9000
78 162 3500
64 166 30
77 110 3500
102 111 9000
56 177 9000
143 144 9000
4 20 30
24 159 3500
52 86 9000
59 141 3500
24 127 30
2 107 30
7 179 9000
1 118 9000
2 138 30
25 92 9000
137 164 3500
8 17 30
114 164 9000
59 122 30
3 104 9000
45 174 3500
114 117 10000
17 118 3500
74 96 3500
5 177 30
45 130 3500
44 48 3500
24 135 9000
150 161 9000
53 111 9000
103 172 3500
72 144 3500
111 115 10000
58 92 30
60 153 30
77 111 3500
93 147 3500
146 160 3500
67 71 10000
135 143 10000
56 124 9000
155 171 3500
32 81 9000
149 165 3500
63 73 3500
93 156 30
72 175 9000
64 162 9000
119 137 3500
5 108 9000
53 144 30
56 136 9000
84 86 10000
65 77 9000
40 156 30
105 159 3500
97 128 9000
59 79 9000
13 159 9000
42 142 30
22 66 3500
27 144 9000
75 153 3500
9 149 30
65 146 9000
30 53 3500
105 120 9000
53 59 10000
137 147 30
163 167 10000
18 164 9000
105 110 9000
44 146 3500
56 164 3500
24 169 9000
13 179 9000
76 162 3500
74 122 30
11 111 9000
14 52 9000
91 113 9000
44 60 30
25 108 9000
40 100 9000
23 129 3500
10 120 30
51 179 3500
39 101 9000
30 36 3500
59 162 9000
130 168 9000
116 117 20
37 54 3500
44 101 9000
100 113 9000
34 133 30
109 166 9000
26 114 9000
1 146 30
20 84 9000
18 108 3500
48 173 9000
74 134 9000
38 91 3500
79 80 0
42 110 9000
27 112 9000
17 92 30
25 155 3500
109 164 3500
17 70 3500
97 137 3500
15 52 9000
52 119 9000
43 81 9000
3 102 3500
66 95 3500
60 73 9000
10 74 30
81 104 3500
23 67 3500
79 162 3500
64 99 3500
36 136 9000
76 114 9000
5 150 9000
32 89 9000
36 87 3500
117 118 0
16 140 3500
122 126 10000
83 90 3500
93 107 3500
121 163 9000
36 93 3500
19 130 3500
95 145 3500
20 115 9000
140 162 3500
12 93 30
37 74 9000
103 104 0
55 89 9000
25 80 3500
6 20 30
74 114 3500
96 100 10000
151 155 10000
116 131 3500
40 102 9000
75 127 9000
33 179 30
24 170 9000
1 60 9000
9 106 3500
72 81 10000
16 128 9000
21 64 3500
25 61 9000
13 176 9000
9 154 9000
22 122 3500
43 87 3500
74 143 9000
0 125 30
25 98 9000
0 163 30
47 60 9000
146 170 9000
29 112 3500
87 135 9000
81 163 9000
98 130 9000
109 158 3500
74 152 3500
4 106 30
155 168 9000
41 164 30
159 173 3500
6 51 30
35 172 9000
83 132 30
96 129 9000
1 73 9000
97 152 9000
106 172 3500
109 130 9000
12 13 20
101 124 30
112 130 3500
37 98 30
77 152 3500
86 95 10000
69 105 3500
11 136 30
103 135 3500
61 62 0
140 158 9000
85 118 30
82 144 3500
19 178 30
137 143 10000
33 157 3500
14 131 9000
7 71 3500
93 102 3500
66 147 9000
4 21 30
64 80 3500
18 70 3500
88 111 9000
95 98 3500
65 173 9000
123 177 3500
13 54 3500
87 106 3500
48 54 10000
2 31 30
85 108 30
105 123 9000
97 100 10000
43 84 3500
27 122 9000
134 165 9000
163 177 3500
96 144 9000
69 104 3500
62 179 30
50 119 30
35 103 30
130 155 9000
63 69 10000
127 135 3500
151 171 3500
39 135 9000
40 94 3500
88 100 9000
117 179 9000
55 120 30
17 35 3500
41 86 3500
22 63 3500
6 41 30
77 125 9000
147 163 3500
113 164 9000
165 167 10000
42 65 30
35 127 30
29 152 9000
8 36 30
86 100 3500
11 31 3500
105 135 9000
67 128 3500
38 106 30
132 178 9000
10 165 30
30 69 30
35 52 3500
69 136 9000
9 150 30
85 160 9000
15 105 30
118 133 9000
82 93 3500
54 84 9000
114 122 3500
7 150 9000
7 60 3500
90 173 3500
110 172 30
15 18 10000
49 82 30
37 139 9000
22 101 30
24 162 9000
42 132 30
73 141 30
94 102 3500
24 28 10000
40 170 3500
87 173 9000
101 155 30
123 148 3500
77 78 0
5 21 3500
10 53 30
11 49 3500
50 53 10000
9 75 3500
46 138 9000
108 135 3500
26 89 9000
142 151 9000
4 104 30
20 110 3500
38 102 9000
131 174 3500
129 179 3500
139 163 9000
35 140 9000
0 8 10000
54 73 30
100 125 30
0 60 30
40 98 9000
69 128 3500
57 142 3500
6 161 30
10 88 30
132 133 20
96 117 9000
65 148 9000
119 122 3500
113 136 3500
28 134 9000
8 78 30
54 66 9000
28 39 3500
105 173 9000
114 128 3500
79 111 3500
1 129 30
22 92 30
4 23 30
59 105 3500
19 112 3500
11 160 30
97 144 9000
97 136 3500
50 69 30
30 136 30
155 172 3500
74 136 9000
80 152 3500
70 151 9000
62 118 3500
10 57 30
10 79 30
101 171 3500
21 61 3500
10 148 30
129 171 3500
68 77 3500
99 178 3500
124 137 9000
7 160 30
1 39 3500
40 136 9000
84 151 3500
32 151 3500
2 98 30
41 100 9000
15 39 3500
84 119 30
7 29 3500
12 68 3500
131 170 3500
94 111 30
166 172 3500
53 60 30
99 172 9000
51 79 9000
3 158 9000
17 151 9000
40 106 9000
93 126 3500
93 151 3500
76 126 9000
6 127 30
17 110 9000
27 88 9000
49 137 3500
95 99 3500
103 112 9000
32 161 3500
51 63 30
11 137 30
8 13 30
142 158 3500
150 158 3500
101 170 3500
90 145 3500
95 142 30
36 153 3500
38 49 3500
10 128 30
69 112 3500
21 108 3500
51 85 30
62 68 10000
12 122 3500
8 132 30
168 171 10000
13 114 3500
20 169 30
32 137 9000
2 74 30
48 140 3500
106 116 9000
12 30 3500
19 125 3500
97 153 9000
167 168 9000
26 145 9000
50 176 9000
29 160 3500
93 104 9000
41 59 3500
73 130 30
0 108 30
44 144 9000
56 122 9000
41 143 30
82 107 9000
45 48 3500
39 145 9000
62 81 9000
17 105 9000
7 127 30
150 169 3500
98 151 30
47 57 3500
105 153 9000
24 42 3500
40 113 9000
66 93 3500
16 112 3500
2 152 30
72 98 3500
6 167 30
11 72 9000
102 148 30
112 150 9000
81 94 3500
41 167 30
51 176 9000
41 82 30
92 131 3500
84 169 3500
16 86 30
33 174 9000
72 109 9000
60 171 9000
25 27 10000
106 133 9000
111 117 10000
26 35 10000
74 175 30
47 78 30
85 86 0
141 166 3500
52 127 9000
59 143 9000
62 104 3500
84 154 3500
79 112 9000
128 175 9000
87 154 9000
41 63 9000
13 171 9000
98 147 9000
64 77 9000
38 177 9000
13 167 30
34 163 9000
56 161 3500
88 147 3500
78 156 9000
27 168 30
6 92 30
28 171 30
8 72 30
78 176 9000
53 57 10000
16 47 3500
39 106 30
37 152 3500
0 113 30
50 83 9000
14 45 3500
34 99 9000
22 38 9000
33 89 9000
93 94 0
14 120 9000
46 72 30
15 38 3500
91 140 9000
103 143 3500
45 150 3500
10 168 30
135 148 30
124 170 9000
64 74 3500
6 13 30
111 173 30
18 54 3500
109 124 3500
93 116 30
44 175 3500
166 167 20
143 163 3500
62 85 9000
45 161 9000
60 165 30
97 112 30
67 174 9000
13 52 3500
12 91 30
122 166 9000
70 78 3500
57 107 3500
47 67 9000
23 99 30
33 135 9000
12 95 9000
27 148 3500
60 143 3500
96 164 9000
57 70 30
52 156 3500
48 148 9000
113 175 30
37 63 9000
34 170 9000
0 61 30
86 179 3500
1 69 3500
18 154 9000
100 133 3500
73 161 3500
110 177 30
52 70 30
50 113 9000
80 109 3500
51 136 9000
71 164 30
97 178 3500
50 109 30
3 110 30
35 105 9000
71 140 9000
22 111 3500
20 100 30
73 102 3500
10 108 30
53 120 30
104 176 3500
113 127 9000
121 179 9000
33 139 9000
41 147 9000
11 100 9000
23 131 3500
74 135 9000
127 176 9000
54 150 9000
115 143 3500
57 101 3500
13 99 30
16 83 9000
77 157 9000
64 102 3500
78 173 30
4 131 30
26 123 9000
102 168 9000
1 16 3500
38 64 30
139 141 10000
89 101 9000
81 93 9000
42 60 30
48 52 10000
30 108 3500
87 147 3500
60 157 30
28 133 30
29 128 9000
78 79 20
127 168 3500
15 162 9000
51 62 30
80 173 30
26 51 3500
87 123 9000
0 94 30
36 162 9000
41 165 30
24 171 9000
6 25 30
34 46 9000
13 100 30
69 97 3500
122 170 3500
17 80 30
32 35 10000
56 155 30
87 117 30
33 108 3500
110 171 30
61 80 3500
34 131 30
122 152 9000
33 138 9000
22 150 30
95 126 3500
23 32 3500
18 55 3500
32 58 3500
33 104 9000
111 119 10000
26 118 3500
31 128 9000
15 67 3500
12 24 9000
27 76 3500
91 129 3500
1 114 9000
51 131 9000
80 175 30
71 150 9000
23 118 9000
1 72 9000
24 134 9000
23 52 3500
27 53 9000
101 143 3500
99 147 9000
162 167 10000
25 149 9000
118 148 3500
78 93 3500
23 156 30
64 120 3500
56 144 30
53 91 9000
90 148 9000
111 120 3500
91 143 30
14 47 9000
32 55 9000
53 66 9000
105 141 9000
152 169 3500
3 38 3500
64 147 9000
8 109 30
120 162 9000
169 173 10000
65 125 9000
57 132 3500
102 178 9000
16 98 9000
73 146 9000
31 72 3500
107 149 9000
161 178 3500
21 86 9000
37 111 9000
56 76 9000
11 36 3500
154 165 3500
95 104 3500
8 108 30
73 175 9000
12 163 30
5 130 9000
86 130 3500
41 148 3500
32 48 3500
90 93 10000
20 152 9000
139 170 9000
71 75 3500
71 98 9000
20 161 9000
27 138 9000
32 39 9000
5 36 3500
3 58 3500
77 123 9000
76 153 3500
162 174 9000
137 160 9000
62 126 3500
5 178 9000
63 98 3500
10 76 30
2 135 30
108 143 9000
69 115 3500
122 130 10000
121 142 9000
8 29 30
49 132 9000
75 106 3500
92 114 9000
73 177 9000
99 119 30
67 123 3500
116 146 9000
70 179 9000
143 146 9000
65 166 30
18 96 9000
8 145 30
25 148 9000
73 174 9000
5 133 9000
105 115 30
97 102 10000
61 86 9000
6 143 30
83 142 30
79 134 30
7 106 9000
40 176 3500
11 122 30
16 124 3500
37 93 3500
60 69 10000
92 113 9000
46 114 30
50 162 3500
107 148 9000
137 138 0
64 125 9000
22 100 30
1 58 3500
49 167 3500
15 20 10000
43 94 3500
123 174 9000
47 128 3500
16 157 30
11 143 9000
51 144 30
45 89 3500
70 79 3500
47 87 3500
1 8 10000
43 162 9000
0 175 30
103 125 30
81 173 30
41 111 9000
142 160 3500
27 71 9000
131 135 3500
35 151 9000
67 117 3500
34 42 3500
20 145 30
31 53 3500
18 20 10000
66 78 9000
83 171 9000
38 178 3500
52 73 30
26 105 9000
101 162 9000
178 179 20
9 47 9000
43 159 30
4 126 30
23 151 30
134 144 9000
0 124 30
44 141 9000
110 135 3500
5 60 3500
115 133 3500
154 157 9000
103 146 9000
79 166 9000
88 173 3500
17 81 30
82 151 3500
126 178 3500
71 157 30
65 75 3500
108 125 3500
56 118 30
64 92 3500
60 116 3500
53 139 3500
93 143 9000
42 88 9000
7 77 3500
33 148 3500
1 24 9000
26 110 3500
40 86 3500
22 130 3500
105 154 30
24 121 30
99 144 30
36 167 9000
15 68 9000
22 40 3500
5 119 9000
50 88 9000
69 70 0
99 110 9000
98 135 9000
43 68 9000
6 47 30
85 127 3500
82 178 9000
25 166 3500
167 176 3500
11 44 3500
159 179 3500
79 142 30
17 106 9000
7 107 9000
122 168 3500
117 173 30
67 118 3500
3 42 3500
99 171 3500
143 169 9000
101 164 3500
33 73 3500
86 97 3500
109 123 3500
59 137 3500
61 169 9000
59 95 30
46 112 30
60 137 3500
37 121 9000
31 159 3500
56 68 30
40 95 3500
43 178 9000
34 110 3500
32 114 9000
151 173 9000
68 117 9000
13 75 9000
130 176 3500
22 149 30
20 107 9000
31 63 30
113 145 3500
5 85 3500
107 157 3500
14 151 30
39 123 3500
136 178 3500
51 121 9000
12 139 9000
119 125 3500
69 167 9000
40 121 3500
15 92 9000
72 152 9000
7 142 9000
80 105 3500
33 90 9000
7 84 3500
67 160 9000
87 161 30
76 135 30
12 87 30
6 83 30
9 67 3500
22 163 30
30 128 9000
39 122 3500
12 141 3500
66 159 30
34 172 9000
8 21 30
7 83 3500
61 99 9000
59 167 3500
70 83 9000
73 88 3500
31 173 9000
92 151 3500
94 96 9000
41 44 10000
171 178 10000
133 139 10000
31 36 3500
61 130 3500
12 59 3500
54 85 9000
2 10 10000
109 152 3500
122 132 3500
30 99 9000
36 72 30
75 89 3500
63 121 9000
69 148 9000
70 137 3500
117 164 3500
103 161 9000
16 102 9000
36 113 30
6 130 30
116 160 9000
51 153 30
11 104 3500
59 156 3500
35 108 9000
34 48 9000
79 179 30
27 155 9000
81 96 3500
118 166 9000
122 151 3500
111 151 3500
141 176 3500
87 126 3500
13 152 9000
51 94 30
12 76 9000
12 101 30
123 164 30
57 153 30
6 134 30
99 130 9000
135 150 30
31 34 10000
30 71 9000
26 152 3500
8 149 30
46 139 9000
6 78 30
60 63 10000
48 122 30
58 170 3500
38 156 30
17 108 3500
106 136 3500
66 118 3500
25 145 3500
120 121 20
8 164 30
52 110 9000
58 156 3500
18 157 30
33 65 30
48 164 3500
31 59 3500
87 110 30
45 100 9000
40 126 3500
24 41 3500
80 126 9000
66 155 9000
76 149 9000
61 101 3500
80 131 30
69 114 3500
89 109 9000
11 62 3500
90 100 9000
150 175 9000
93 138 9000
17 71 3500
19 64 9000
41 99 9000
47 122 3500
65 160 9000
8 69 30
36 131 9000
44 155 9000
41 65 30
120 130 10000
13 151 30
48 123 30
91 95 10000
0 118 30
81 178 30
8 124 30
45 155 9000
11 69 3500
11 28 3500
62 141 3500
50 56 10000
37 101 9000
109 147 3500
43 74 9000
45 118 30
27 102 30
90 106 3500
0 90 30
76 139 9000
90 98 3500
91 160 30
100 167 3500
61 163 9000
66 109 3500
99 120 9000
5 13 3500
92 172 9000
116 150 3500
35 84 30
90 179 9000
18 90 30
35 168 9000
134 145 9000
27 119 3500
147 174 3500
118 127 3500
2 40 30
79 132 30
54 57 10000
34 161 9000
66 157 30
71 109 9000
83 163 3500
93 105 9000
61 122 9000
10 163 30
69 178 30
57 117 30
44 103 9000
74 166 3500
17 160 30
64 132 9000
22 43 3500
107 124 30
36 38 10000
18 105 9000
6 91 30
58 161 9000
61 133 3500
4 101 30
97 101 10000
46 174 9000
31 118 3500
5 40 3500
28 138 30
77 171 9000
104 150 30
15 79 30
